step	loss	lr	ts
50	0.382874995470047	5e-06	1762336804
100	0.12412305176258087	1e-05	1762336819
150	0.06477679312229156	1.5e-05	1762336834
200	0.04056975990533829	2e-05	1762336849
250	0.029718773439526558	2.5e-05	1762336864
300	0.027088981121778488	3e-05	1762336880
350	0.026599852368235588	3.5e-05	1762336895
400	0.15072914958000183	4e-05	1762336910
450	0.02746434509754181	4.5e-05	1762336925
500	0.022749079391360283	5e-05	1762336940
550	0.01888372376561165	4.99991888929132e-05	1762336956
600	0.01983512006700039	4.999675562428437e-05	1762336971
650	0.016645727679133415	4.999270035200483e-05	1762336986
700	0.020730402320623398	4.9987023339215374e-05	1762337001
750	0.04479497671127319	4.9979724954289244e-05	1762337016
800	0.10009324550628662	4.997080567080817e-05	1762337031
850	0.009586403146386147	4.996026606753167e-05	1762337047
900	0.011760834604501724	4.994810682835951e-05	1762337062
950	0.03239956498146057	4.9934328742287285e-05	1762337077
1000	0.015767928212881088	4.9918932703355256e-05	1762337092
1050	0.0296709556132555	4.990191971059033e-05	1762337108
1100	0.010079728439450264	4.988329086794122e-05	1762337123
1150	0.019479185342788696	4.9863047384206835e-05	1762337138
1200	0.021760471165180206	4.984119057295783e-05	1762337153
1250	0.006363278720527887	4.981772185245135e-05	1762337168
1300	0.020317554473876953	4.979264274553905e-05	1762337184
1350	0.015737362205982208	4.976595487956823e-05	1762337199
1400	0.037538401782512665	4.973765998627628e-05	1762337214
1450	0.018288927152752876	4.970775990167826e-05	1762337229
1500	0.015120572410523891	4.967625656594782e-05	1762337244
1550	0.024049954488873482	4.964315202329127e-05	1762337259
1600	0.020899001508951187	4.960844842181494e-05	1762337274
1650	0.011894380673766136	4.957214801338581e-05	1762337290
1700	0.014372268691658974	4.953425315348534e-05	1762337305
1750	0.01467109378427267	4.949476630105669e-05	1762337320
1800	0.012935381382703781	4.9453690018345144e-05	1762337335
1850	0.013914298266172409	4.9411026970731805e-05	1762337350
1900	0.02515416219830513	4.93667799265607e-05	1762337365
1950	0.00877080112695694	4.932095175695911e-05	1762337380
2000	0.01330709271132946	4.92735454356513e-05	1762337395
2050	0.01851719245314598	4.922456403876552e-05	1762337411
2100	0.022767961025238037	4.917401074463441e-05	1762337426
2150	0.010213976725935936	4.9121888833588795e-05	1762337441
2200	0.014941164292395115	4.906820168774477e-05	1762337456
2250	0.016899343580007553	4.901295279078431e-05	1762337472
2300	0.017637547105550766	4.8956145727729156e-05	1762337487
2350	0.01550289336591959	4.889778418470823e-05	1762337502
2400	0.01555987074971199	4.883787194871841e-05	1762337517
2450	0.011267563328146935	4.877641290737884e-05	1762337533
2500	0.020953714847564697	4.8713411048678635e-05	1762337548
2550	0.01885356195271015	4.864887046071813e-05	1762337563
2600	0.017588146030902863	4.858279533144358e-05	1762337578
2650	0.009991327300667763	4.8515189948375434e-05	1762337593
