step	loss	loss_ma200	lr	ts	t_mean	drop_ratio	black_ratio	latent_mean	latent_std	t_bucket
2300	0.013922569341957569	0.021892444365657866	5e-06	1772547714	460.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
2350	0.012157341465353966	0.021661653954070062	5e-06	1772547719	519.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
2400	0.012772830203175545	0.021667410149239005	5e-06	1772547724	416.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
2450	0.01215073186904192	0.020891556632705033	5e-06	1772547729	518.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
2500	0.012566857971251011	0.020006365596782417	5e-06	1772547734	434.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
2550	0.010016493499279022	0.017081905466038733	5e-06	1772547739	513.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
2600	0.007429998368024826	0.015371648117434234	5e-06	1772547744	397.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
2650	0.006368852686136961	0.012644797447137535	5e-06	1772547749	324.25	0.0	0.0	0.09966631978750229	0.8677965998649597	2
2700	0.006538056768476963	0.013226665968541057	5e-06	1772547754	290.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
2750	0.00876033864915371	0.01378614517627284	5e-06	1772547760	511.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
2800	0.006297029554843903	0.013883136429358274	5e-06	1772547765	400.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
2850	0.0068440004251897335	0.01481424632947892	5e-06	1772547770	452.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
2900	0.00982933770865202	0.01368002922507003	5e-06	1772547775	729.0	0.0	0.0	0.09966631978750229	0.8677965998649597	6
2950	0.007967292331159115	0.013060895366361364	5e-06	1772547780	514.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
3000	0.006135610863566399	0.011964322616113349	5e-06	1772547785	502.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
3050	0.00807116087526083	0.012941059897420927	5e-06	1772547790	631.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
3100	0.004560808651149273	0.01198636046028696	5e-06	1772547795	314.25	0.0	0.0	0.09966631978750229	0.8677965998649597	2
3150	0.006984301842749119	0.011729924727696926	5e-06	1772547800	678.0	0.0	0.0	0.09966631978750229	0.8677965998649597	6
3200	0.005054981913417578	0.014549706258112565	5e-06	1772547806	384.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
3250	0.004085145890712738	0.011382437640568241	5e-06	1772547811	367.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
3300	0.055224061012268066	0.011279773900751024	5e-06	1772547816	623.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
3350	0.005110498517751694	0.01085511881392449	5e-06	1772547821	463.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
3400	0.004868075251579285	0.007708534033736214	5e-06	1772547826	431.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
3450	0.006617370992898941	0.009279356633778662	5e-06	1772547831	769.5	0.0	0.0	0.09966631978750229	0.8677965998649597	7
3500	0.025316176936030388	0.00849082123953849	5e-06	1772547836	573.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
3550	0.005204870365560055	0.007551314980955795	5e-06	1772547841	603.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
3600	0.004979369230568409	0.007347144150407985	5e-06	1772547846	631.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
3650	0.0030978426802903414	0.005972135099582374	5e-06	1772547852	274.5	0.0	0.0	0.09966631978750229	0.8677965998649597	2
3700	0.004706702195107937	0.005724826786317863	5e-06	1772547857	544.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
3750	0.005274584516882896	0.00558236186101567	5e-06	1772547862	686.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
3800	0.004417754244059324	0.00598732999234926	5e-06	1772547867	638.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
3850	0.004097641445696354	0.0061359663127223026	5e-06	1772547872	638.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
3900	0.003981033805757761	0.006740223660599441	5e-06	1772547877	615.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
3950	0.003618148621171713	0.006895804738160222	5e-06	1772547882	546.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
4000	0.0029746622312813997	0.005726876165135763	5e-06	1772547887	552.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
4050	0.003316574264317751	0.004952033149311319	5e-06	1772547892	541.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
4100	0.003592253662645817	0.0057557550398632884	5e-06	1772547898	441.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
4150	0.002815381158143282	0.006571860688854941	5e-06	1772547903	506.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
4200	0.0034442495089024305	0.006147316579590552	5e-06	1772547908	599.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
4250	0.0022795209661126137	0.00575049634964671	5e-06	1772547913	412.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
4300	0.0033063131850212812	0.004007180319167674	5e-06	1772547918	686.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
4350	0.0032904702238738537	0.0028717116743791848	5e-06	1772547923	646.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
4400	0.002332910429686308	0.005365260359831155	5e-06	1772547928	378.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
4450	0.00316823972389102	0.009070573408389465	5e-06	1772547933	558.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
4500	0.002296912483870983	0.009360194691689685	5e-06	1772547938	477.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
4550	0.0024910923093557358	0.012104889791808092	5e-06	1772547944	554.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
4600	0.0029001429211348295	0.010299673547851853	5e-06	1772547949	690.0	0.0	0.0	0.09966631978750229	0.8677965998649597	6
4650	0.0018341405084356666	0.008094596716109664	5e-06	1772547954	279.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
4700	0.0018715885234996676	0.00868667668022681	5e-06	1772547959	470.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
4750	0.002622896572574973	0.0065932588977739215	5e-06	1772547964	671.75	0.0	0.0	0.09966631978750229	0.8677965998649597	6
4800	0.0020667212083935738	0.00648382134269923	5e-06	1772547969	445.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
4850	0.002088479697704315	0.005731329303234816	5e-06	1772547974	415.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
4900	0.0016991958254948258	0.004704455127357505	5e-06	1772547979	401.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
4950	0.0018531875684857368	0.005563560600567143	5e-06	1772547984	395.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
5000	0.001971533289179206	0.004926360068202485	5e-06	1772547990	395.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
5050	0.0033112880773842335	0.003963385461538564	5e-06	1772547995	734.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
5100	0.000941748614422977	0.003948198328434955	5e-06	1772548000	173.25	0.0	0.0	0.09966631978750229	0.8677965998649597	1
5150	0.002098285360261798	0.00384101401665248	5e-06	1772548005	541.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
5200	0.002440554555505514	0.005283710054936819	5e-06	1772548010	633.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
5250	0.0016895545413717628	0.006213732439791783	5e-06	1772548015	392.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
5300	0.002238472690805793	0.007068482352769934	5e-06	1772548020	689.0	0.0	0.0	0.09966631978750229	0.8677965998649597	6
5350	0.0019346897024661303	0.0053198060259455815	5e-06	1772548025	495.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
5400	0.0026096978690475225	0.0045047751793754285	5e-06	1772548030	615.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
5450	0.001900798175483942	0.00527705506014172	5e-06	1772548036	488.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
5500	0.0016844652127474546	0.004569622576818802	5e-06	1772548041	529.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
5550	0.0016974019818007946	0.004560712898964993	5e-06	1772548046	593.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
5600	0.002325247973203659	0.0054977308501838705	5e-06	1772548051	814.0	0.0	0.0	0.09966631978750229	0.8677965998649597	7
5650	0.0020368583500385284	0.003724203289311845	5e-06	1772548056	754.5	0.0	0.0	0.09966631978750229	0.8677965998649597	7
5700	0.002541764173656702	0.005497691819618922	5e-06	1772548061	770.0	0.0	0.0	0.09966631978750229	0.8677965998649597	7
5750	0.001709530595690012	0.008342702393129002	5e-06	1772548066	371.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
5800	0.0020104602444916964	0.006483770034683403	5e-06	1772548071	784.5	0.0	0.0	0.09966631978750229	0.8677965998649597	7
5850	0.0008359928033314645	0.008327150499972048	5e-06	1772548076	264.5	0.0	0.0	0.09966631978750229	0.8677965998649597	2
5900	0.0015731509774923325	0.007108659317891579	5e-06	1772548081	512.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
5950	0.0017876955680549145	0.006025956114754081	5e-06	1772548087	503.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
6000	0.002708077896386385	0.007859503250219859	5e-06	1772548092	714.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
6050	0.00135696935467422	0.00806862832774641	5e-06	1772548097	407.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
6100	0.0010373746044933796	0.008115538518468383	5e-06	1772548102	369.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
6150	0.001174124306999147	0.00626717736304272	5e-06	1772548107	434.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
6200	0.001140326145105064	0.004374725507514086	5e-06	1772548112	453.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
6250	0.0015560061438009143	0.0022559768144856207	5e-06	1772548117	630.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
6300	0.0007969600264914334	0.0020733327814377845	5e-06	1772548122	219.0	0.0	0.0	0.09966631978750229	0.8677965998649597	1
6350	0.0012710457667708397	0.004059074312681332	5e-06	1772548127	418.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
6400	0.0016204881248995662	0.0069273428639280606	5e-06	1772548133	465.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
6450	0.0025014569982886314	0.00690938697749516	5e-06	1772548138	915.25	0.0	0.0	0.09966631978750229	0.8677965998649597	8
6500	0.0009326173458248377	0.00653465659415815	5e-06	1772548143	405.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
6550	0.0012191508430987597	0.005100740557536483	5e-06	1772548148	489.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
6600	0.0013122819364070892	0.005490988302626647	5e-06	1772548153	578.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
6650	0.0008942940621636808	0.005734896532667335	5e-06	1772548158	280.5	0.0	0.0	0.09966631978750229	0.8677965998649597	2
6700	0.01438154000788927	0.007080095290439204	5e-06	1772548163	412.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
6750	0.000802770780865103	0.006513628051616252	5e-06	1772548168	362.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
6800	0.0010784349869936705	0.00320154093002202	5e-06	1772548173	535.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
6850	0.0014509086031466722	0.0030034008917573375	5e-06	1772548178	622.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
6900	0.0010236622765660286	0.001516258207411738	5e-06	1772548183	541.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
6950	0.0013315880205482244	0.002435194302088348	5e-06	1772548188	611.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
7000	0.0015234078746289015	0.005290046697919024	5e-06	1772548193	619.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
7050	0.0012129212263971567	0.0061520889183157125	5e-06	1772548198	546.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
7100	0.0015810823533684015	0.007581378221802879	5e-06	1772548203	550.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
7150	0.0010455629089847207	0.006825979364803061	5e-06	1772548209	502.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
7200	0.0014191152295097709	0.0049794884817674755	5e-06	1772548214	569.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
7250	0.0007649381877854466	0.005659575913741719	5e-06	1772548219	335.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
7300	0.0012413819786161184	0.003928899470192846	5e-06	1772548224	682.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
7350	0.0015378177631646395	0.003709729889233131	5e-06	1772548229	800.75	0.0	0.0	0.09966631978750229	0.8677965998649597	7
7400	0.0011426222044974566	0.0035940940605360084	5e-06	1772548234	551.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
7450	0.0006066611967980862	0.0034819488596986047	5e-06	1772548239	372.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
7500	0.000828839372843504	0.005446668656077236	5e-06	1772548244	383.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
7550	0.0008831388549879193	0.0062215400609420615	5e-06	1772548249	599.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
7600	0.00109293800778687	0.005274447978445096	5e-06	1772548254	546.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
7650	0.1583108901977539	0.004486773760436336	5e-06	1772548260	679.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
7700	0.0005900909891352057	0.00425284219745663	5e-06	1772548265	262.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
7750	0.0010223467834293842	0.005205198101903079	5e-06	1772548270	473.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
7800	0.0010573463514447212	0.006052314889820991	5e-06	1772548275	646.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
7850	0.0009862554725259542	0.0052671649218245875	5e-06	1772548280	651.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
7900	0.0012558383168652654	0.004278484232345363	5e-06	1772548285	593.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
7950	0.0009977715089917183	0.0025321091382647866	5e-06	1772548290	512.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
8000	0.0005757393664680421	0.0016847603603673633	5e-06	1772548295	307.75	0.0	0.0	0.09966631978750229	0.8677965998649597	2
8050	0.0008489472093060613	0.0016500941077538301	5e-06	1772548300	574.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8100	0.0008767804247327149	0.0008265959152777214	5e-06	1772548305	574.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8150	0.00089534732978791	0.0017495534504996613	5e-06	1772548311	473.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
8200	0.0010872043203562498	0.002623025046486873	5e-06	1772548316	316.25	0.0	0.0	0.09966631978750229	0.8677965998649597	2
8250	0.0010496198665350676	0.0033152713598974515	5e-06	1772548321	623.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8300	0.0008845652919262648	0.003619558939972194	5e-06	1772548326	558.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8350	0.0008356192847713828	0.002669009570818162	5e-06	1772548331	542.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8400	0.0008323115180246532	0.00346716652464238	5e-06	1772548336	555.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8450	0.0011352964211255312	0.0036334281852759887	5e-06	1772548341	726.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
8500	0.0005354200256988406	0.0033281635330058633	5e-06	1772548346	384.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
8550	0.000634065130725503	0.0033930753148160874	5e-06	1772548351	426.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
8600	0.001185796456411481	0.0036092066843411885	5e-06	1772548357	428.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
8650	0.0008141233120113611	0.003694740999053465	5e-06	1772548362	605.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8700	0.0010959167266264558	0.005013471602869686	5e-06	1772548367	672.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
8750	0.0008871039608493447	0.005890660749137169	5e-06	1772548372	481.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
8800	0.0006143030477687716	0.004836456698030816	5e-06	1772548377	464.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
8850	0.0009377083042636514	0.004867377116970602	5e-06	1772548382	559.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8900	0.0011492776684463024	0.0051165061427309415	5e-06	1772548387	520.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
8950	0.0009259554790332913	0.004196506027583382	5e-06	1772548392	573.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
9000	0.0007152543403208256	0.0033882862902828493	5e-06	1772548397	276.75	0.0	0.0	0.09966631978750229	0.8677965998649597	2
9050	0.0008328781696036458	0.0034596798046550247	5e-06	1772548402	482.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9100	0.00046347331954166293	0.0018686810179497115	5e-06	1772548408	346.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
9150	0.0008605747134424746	0.0027143939810048323	5e-06	1772548413	508.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9200	0.0011329471599310637	0.0035449398853234014	5e-06	1772548418	466.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9250	0.000808544282335788	0.0024906953018944476	5e-06	1772548423	568.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
9300	0.0006191335851326585	0.0024876024826517096	5e-06	1772548428	478.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9350	0.0007900181808508933	0.0029828394742071394	5e-06	1772548433	513.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9400	0.0009619157062843442	0.0027708108346996595	5e-06	1772548438	771.25	0.0	0.0	0.09966631978750229	0.8677965998649597	7
9450	0.0006275047780945897	0.004477786123024998	5e-06	1772548443	452.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9500	0.0005775881581939757	0.004469034834910417	5e-06	1772548449	500.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9550	0.0006776663940399885	0.0030998188046214635	5e-06	1772548454	475.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9600	0.0005059184622950852	0.0032235690564266406	5e-06	1772548459	380.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
9650	0.0006849720375612378	0.0016893464158056304	5e-06	1772548464	558.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
9700	0.0007153040496632457	0.0016842676153464708	5e-06	1772548469	658.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
9750	0.0005128710181452334	0.0016772621782729401	5e-06	1772548474	454.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
9800	0.0007694532396271825	0.0015315443780855276	5e-06	1772548479	752.25	0.0	0.0	0.09966631978750229	0.8677965998649597	7
9850	0.0002704457729123533	0.0023034750048827844	5e-06	1772548484	194.0	0.0	0.0	0.09966631978750229	0.8677965998649597	1
9900	0.001020616153255105	0.0033664507548382973	5e-06	1772548489	719.75	0.0	0.0	0.09966631978750229	0.8677965998649597	6
9950	0.0006282898830249906	0.004269971570538473	5e-06	1772548495	210.5	0.0	0.0	0.09966631978750229	0.8677965998649597	1
10000	0.0005355757893994451	0.003588537814139272	5e-06	1772548500	460.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
10050	0.0009581153281033039	0.003514339592293254	5e-06	1772548505	618.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
10100	0.00032971258042380214	0.002456194933402003	5e-06	1772548510	398.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
10150	0.0006201891810633242	0.0015064498853462282	5e-06	1772548515	597.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
10200	0.00039526837645098567	0.0014798919108579866	5e-06	1772548520	426.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
10250	0.0003240475198253989	0.0015102288372872863	5e-06	1772548525	273.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
10300	0.0005212068208493292	0.003091800849506399	5e-06	1772548530	508.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
10350	0.00024333136389032006	0.0039298045625037045	5e-06	1772548535	105.25	0.0	0.0	0.09966631978750229	0.8677965998649597	0
10400	0.0010293072555214167	0.0048774328899162354	5e-06	1772548541	743.75	0.0	0.0	0.09966631978750229	0.8677965998649597	7
10450	0.0002764448872767389	0.00402747778876801	5e-06	1772548546	193.0	0.0	0.0	0.09966631978750229	0.8677965998649597	1
10500	0.0005396547494456172	0.0024436228761624077	5e-06	1772548551	505.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
10550	0.0003570613916963339	0.0016023940294689965	5e-06	1772548556	387.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
10600	0.0007582601392641664	0.0006531776895280927	5e-06	1772548561	794.0	0.0	0.0	0.09966631978750229	0.8677965998649597	7
10650	0.0006723195547237992	0.0005696552345762029	5e-06	1772548566	692.75	0.0	0.0	0.09966631978750229	0.8677965998649597	6
10700	0.001019243965856731	0.0015277029969729483	5e-06	1772548571	606.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
10750	0.000599936000071466	0.0029206640519259964	5e-06	1772548576	610.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
10800	0.06347601115703583	0.00680212683218997	5e-06	1772548581	553.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
10850	0.0008949759067036211	0.007759138219844317	5e-06	1772548587	447.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
10900	0.0005712773418053985	0.006862639550527092	5e-06	1772548592	436.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
