step	loss	lr	ts
50	0.9625552892684937	2.5e-06	1764783501
100	0.8490626215934753	5e-06	1764783506
150	0.739177942276001	7.5e-06	1764783511
200	0.4904642701148987	1e-05	1764783517
250	0.6331287026405334	1.25e-05	1764783522
300	0.6556531190872192	1.5e-05	1764783527
350	0.4934074878692627	1.75e-05	1764783532
400	0.48545172810554504	2e-05	1764783537
450	0.7477566003799438	2.25e-05	1764783543
500	0.806236743927002	2.5e-05	1764783548
550	0.3665989935398102	2.7500000000000004e-05	1764783553
600	0.7838735580444336	3e-05	1764783558
650	0.4827654957771301	3.2500000000000004e-05	1764783563
700	0.7007440328598022	3.5e-05	1764783568
750	0.5341641306877136	3.7500000000000003e-05	1764783573
800	0.512101411819458	4e-05	1764783578
850	0.4255364239215851	4.25e-05	1764783584
900	0.3300950527191162	4.5e-05	1764783589
950	0.28196781873703003	4.75e-05	1764783595
1000	0.5680643320083618	5e-05	1764783600
1050	0.4200966954231262	4.999914564160437e-05	1764783605
1100	0.4573458135128021	4.9996582624811725e-05	1764783610
1150	0.6001682281494141	4.9992311124800875e-05	1764783615
1200	0.40856602787971497	4.9986331433523156e-05	1764783620
1250	0.4922710359096527	4.997864395968252e-05	1764783626
1300	0.41633862257003784	4.996924922870762e-05	1764783631
1350	0.470720112323761	4.995814788271582e-05	1764783636
1400	0.612370491027832	4.994534068046937e-05	1764783642
1450	0.6077011823654175	4.9930828497323526e-05	1764783647
1500	0.3426128029823303	4.991461232516675e-05	1764783652
1550	0.5951738357543945	4.9896693272352846e-05	1764783657
1600	0.44854921102523804	4.9877072563625285e-05	1764783662
1650	0.34864628314971924	4.985575154003345e-05	1764783667
1700	0.3658455014228821	4.9832731658840956e-05	1764783672
1750	0.4501493275165558	4.980801449342613e-05	1764783678
1800	0.6983919143676758	4.978160173317438e-05	1764783683
1850	0.6720647811889648	4.9753495183362796e-05	1764783688
1900	0.4449004828929901	4.972369676503672e-05	1764783693
1950	0.5210376977920532	4.9692208514878444e-05	1764783698
2000	0.41167840361595154	4.965903258506806e-05	1764783704
2050	0.20701691508293152	4.96241712431363e-05	1764783709
2100	0.30083802342414856	4.958762687180956e-05	1764783714
2150	0.17552731931209564	4.95494019688471e-05	1764783719
2200	0.2216191291809082	4.9509499146870236e-05	1764783725
2250	0.24280160665512085	4.946792113318386e-05	1764783730
2300	0.32785463333129883	4.9424670769589984e-05	1764783735
2350	0.5082549452781677	4.93797510121935e-05	1764783740
2400	0.2872622609138489	4.933316493120015e-05	1764783745
2450	0.2793758511543274	4.9284915710706695e-05	1764783751
2500	0.31107795238494873	4.923500664848326e-05	1764783756
2550	0.4555733799934387	4.918344115574796e-05	1764783761
2600	0.4620856046676636	4.913022275693372e-05	1764783767
2650	0.5282518863677979	4.907535508944741e-05	1764783772
2700	0.44595634937286377	4.901884190342121e-05	1764783777
2750	0.5445182919502258	4.8960687061456324e-05	1764783782
2800	0.3833176791667938	4.8900894538358944e-05	1764783787
2850	0.24218010902404785	4.8839468420868606e-05	1764783792
2900	0.22146272659301758	4.877641290737884e-05	1764783798
2950	0.33308446407318115	4.871173230765024e-05	1764783803
3000	0.3775954246520996	4.864543104251587e-05	1764783808
3050	0.24679337441921234	4.857751364357913e-05	1764783813
3100	0.70005202293396	4.850798475290403e-05	1764783819
3150	0.5409407019615173	4.8436849122697883e-05	1764783824
3200	0.4356175363063812	4.8364111614986527e-05	1764783829
3250	0.4098699390888214	4.8289777201281974e-05	1764783834
3300	0.4326989948749542	4.821385096224268e-05	1764783839
3350	0.22924736142158508	4.8136338087326216e-05	1764783845
3400	0.6469782590866089	4.805724387443462e-05	1764783850
3450	0.5213592648506165	4.797657372955228e-05	1764783855
3500	0.5099675059318542	4.789433316637644e-05	1764783860
3550	0.3759220838546753	4.781052780594034e-05	1764783865
3600	0.33629924058914185	4.7725163376229064e-05	1764783870
3650	0.5143080353736877	4.763824571178798e-05	1764783876
3700	0.3707547187805176	4.754978075332398e-05	1764783881
3750	0.35293954610824585	4.7459774547299475e-05	1764783886
3800	0.274752140045166	4.736823324551909e-05	1764783891
3850	0.4252071976661682	4.72751631047092e-05	1764783896
3900	0.40019115805625916	4.71805704860903e-05	1764783901
3950	0.7899678945541382	4.708446185494222e-05	1764783906
4000	0.23481908440589905	4.698684378016222e-05	1764783912
4050	0.452705055475235	4.6887722933816076e-05	1764783918
4100	0.45047616958618164	4.678710609068193e-05	1764783923
4150	0.43652141094207764	4.668500012778738e-05	1764783928
4200	0.7061578035354614	4.6581412023939354e-05	1764783933
4250	0.554182767868042	4.6476348859247134e-05	1764783938
4300	0.16722214221954346	4.6369817814638475e-05	1764783943
4350	0.19405773282051086	4.6261826171368774e-05	1764783948
4400	0.5041393041610718	4.6152381310523387e-05	1764783953
4450	0.19309785962104797	4.604149071251318e-05	1764783959
4500	0.19308406114578247	4.592916195656322e-05	1764783964
4550	0.47253644466400146	4.581540272019476e-05	1764783970
4600	0.45153623819351196	4.5700220778700504e-05	1764783975
4650	0.34358376264572144	4.5583624004613145e-05	1764783980
4700	0.3338662385940552	4.546562036716732e-05	1764783985
4750	0.36628320813179016	4.534621793175487e-05	1764783990
4800	0.3780691921710968	4.522542485937369e-05	1764783995
4850	0.47544142603874207	4.510324940606979e-05	1764784001
4900	0.27664095163345337	4.497969992237312e-05	1764784006
4950	0.2375497817993164	4.4854784852726776e-05	1764784011
5000	0.35367995500564575	4.4728512734909844e-05	1764784016
5050	0.4869482219219208	4.460089219945382e-05	1764784021
5100	0.31524115800857544	4.4471931969052816e-05	1764784027
5150	0.469240665435791	4.434164085796724e-05	1764784032
5200	0.34106767177581787	4.421002777142148e-05	1764784037
5250	0.5318691730499268	4.4077101704995166e-05	1764784042
5300	0.5354639887809753	4.3942871744008374e-05	1764784047
5350	0.4281047284603119	4.3807347062900624e-05	1764784052
5400	0.29927510023117065	4.367053692460385e-05	1764784058
5450	0.38914716243743896	4.3532450679909274e-05	1764784063
5500	0.29031625390052795	4.3393097766828293e-05	1764784068
5550	0.41552722454071045	4.325248770994741e-05	1764784073
5600	0.23753896355628967	4.311063011977723e-05	1764784078
5650	0.4105520248413086	4.29675346920956e-05	1764784084
5700	0.4582226872444153	4.282321120728493e-05	1764784089
5750	0.39318370819091797	4.267766952966369e-05	1764784094
5800	0.3116663098335266	4.2530919606812216e-05	1764784099
5850	0.4213358461856842	4.2382971468892806e-05	1764784105
5900	0.2589600682258606	4.223383522796415e-05	1764784109
5950	0.3365474045276642	4.2083521077290213e-05	1764784115
6000	0.5226086974143982	4.193203929064353e-05	1764784120
6050	0.5455743670463562	4.177940022160299e-05	1764784125
6100	0.28976690769195557	4.16256143028462e-05	1764784131
6150	0.34500548243522644	4.147069204543645e-05	1764784136
6200	0.4266674816608429	4.131464403810422e-05	1764784141
6250	0.22499115765094757	4.115748094652352e-05	1764784146
6300	0.3680696487426758	4.099921351258292e-05	1764784151
6350	0.30660128593444824	4.0839852553651265e-05	1764784156
6400	0.24713821709156036	4.067940896183843e-05	1764784161
6450	0.24940845370292664	4.051789370325078e-05	1764784167
6500	0.4732402563095093	4.03553178172417e-05	1764784172
6550	0.5010187029838562	4.019169241565703e-05	1764784177
6600	0.1903674304485321	4.002702868207563e-05	1764784182
6650	0.24945831298828125	3.9861337871044954e-05	1764784187
6700	0.3070688247680664	3.969463130731183e-05	1764784193
6750	0.47143813967704773	3.952692038504846e-05	1764784198
6800	0.5197995901107788	3.935821656707359e-05	1764784203
6850	0.40522462129592896	3.9188531384069096e-05	1764784208
6900	0.585282027721405	3.901787643379182e-05	1764784213
6950	0.4758022427558899	3.884626338028094e-05	1764784218
7000	0.4257904589176178	3.867370395306068e-05	1764784224
7050	0.4638693332672119	3.850020994633868e-05	1764784229
7100	0.2991673946380615	3.832579321819985e-05	1764784234
7150	0.3725977838039398	3.8150465689795854e-05	1764784240
7200	0.36373478174209595	3.797423934453038e-05	1764784245
7250	0.43421831727027893	3.779712622724003e-05	1764784250
7300	0.3223680257797241	3.76191384433711e-05	1764784256
7350	0.2813679575920105	3.7440288158152187e-05	1764784260
7400	0.21400758624076843	3.726058759576271e-05	1764784266
7450	0.4872584342956543	3.708004903849741e-05	1764784271
7500	0.31277239322662354	3.689868482592684e-05	1764784276
7550	0.41421911120414734	3.671650735405404e-05	1764784281
7600	0.2928215265274048	3.65335290744672e-05	1764784286
7650	0.30218708515167236	3.634976249348867e-05	1764784292
7700	0.4795985221862793	3.616522017132017e-05	1764784297
7750	0.4539704918861389	3.597991472118426e-05	1764784302
7800	0.23432818055152893	3.579385880846232e-05	1764784307
7850	0.5193168520927429	3.5607065149828843e-05	1764784313
7900	0.559459924697876	3.5419546512382266e-05	1764784318
7950	0.3466053009033203	3.523131571277235e-05	1764784323
8000	0.2427693009376526	3.504238561632424e-05	1764784328
8050	0.4714834690093994	3.485276913615905e-05	1764784334
8100	0.607878565788269	3.4662479232311306e-05	1764784339
8150	0.32344138622283936	3.447152891084319e-05	1764784344
8200	0.35201898217201233	3.427993122295552e-05	1764784350
8250	0.2840667963027954	3.4087699264095745e-05	1764784355
8300	0.3157516121864319	3.389484617306292e-05	1764784360
8350	0.29802823066711426	3.3701385131109616e-05	1764784365
8400	0.37568411231040955	3.350732936104108e-05	1764784370
8450	0.44795066118240356	3.3312692126311425e-05	1764784376
8500	0.4918140172958374	3.311748673011709e-05	1764784381
8550	0.3314885199069977	3.2921726514487614e-05	1764784386
8600	0.44216302037239075	3.272542485937369e-05	1764784391
8650	0.2585931122303009	3.252859518173269e-05	1764784397
8700	0.16542746126651764	3.2331250934611624e-05	1764784401
8750	0.41645732522010803	3.213340560622763e-05	1764784406
8800	0.38518258929252625	3.1935072719046115e-05	1764784411
8850	0.28958994150161743	3.173626582885645e-05	1764784417
8900	0.2695481777191162	3.1536998523845494e-05	1764784422
8950	0.28822413086891174	3.133728442366885e-05	1764784427
9000	0.39369794726371765	3.1137137178519985e-05	1764784433
9050	0.25483351945877075	3.093657046819722e-05	1764784438
9100	0.2729138731956482	3.073559800116879e-05	1764784443
9150	0.3337503671646118	3.053423351363586e-05	1764784448
9200	0.28272518515586853	3.0332490768593675e-05	1764784453
9250	0.4300707280635834	3.0130383554890856e-05	1764784459
9300	0.19662269949913025	2.9927925686287006e-05	1764784464
9350	0.26086515188217163	2.972513100050851e-05	1764784469
9400	0.25431206822395325	2.952201335830275e-05	1764784474
9450	0.4203015863895416	2.9318586642490763e-05	1764784479
9500	0.2932867705821991	2.9114864757018352e-05	1764784485
9550	0.3032855987548828	2.8910861626005776e-05	1764784490
9600	0.3450286388397217	2.870659119279605e-05	1764784495
9650	0.21504756808280945	2.850206741900195e-05	1764784500
9700	0.30258315801620483	2.8297304283551728e-05	1764784505
9750	0.23629030585289001	2.8092315781733696e-05	1764784510
9800	0.24551580846309662	2.788711592423966e-05	1764784516
9850	0.3736645579338074	2.7681718736207298e-05	1764784521
9900	0.5795367956161499	2.7476138256261575e-05	1764784526
9950	0.31329652667045593	2.727038853555521e-05	1764784531
10000	0.6081617474555969	2.7064483636808313e-05	1764784537
10050	0.2992505729198456	2.6858437633347194e-05	1764784542
10100	0.44435176253318787	2.6652264608142484e-05	1764784548
10150	0.4266584813594818	2.6445978652846602e-05	1764784553
10200	0.2526601254940033	2.623959386683056e-05	1764784558
10250	0.32785916328430176	2.6033124356220328e-05	1764784563
10300	0.26513078808784485	2.5826584232932706e-05	1764784568
10350	0.26531606912612915	2.5619987613710756e-05	1764784573
10400	0.4195875823497772	2.5413348619158967e-05	1764784579
10450	0.4190419018268585	2.5206681372778124e-05	1764784584
10500	0.39368560910224915	2.5e-05	1764784589
10550	0.29340529441833496	2.4793318627221878e-05	1764784595
10600	0.4040321409702301	2.458665138084104e-05	1764784600
10650	0.22078514099121094	2.438001238628925e-05	1764784605
10700	0.2715017795562744	2.4173415767067297e-05	1764784610
10750	0.42973262071609497	2.3966875643779667e-05	1764784615
10800	0.3293392062187195	2.3760406133169443e-05	1764784621
10850	0.4981229305267334	2.3554021347153403e-05	1764784626
10900	0.2554250657558441	2.334773539185752e-05	1764784631
10950	0.350058913230896	2.3141562366652812e-05	1764784636
11000	0.31904032826423645	2.2935516363191693e-05	1764784641
11050	0.17807041108608246	2.2729611464444794e-05	1764784646
11100	0.2960573434829712	2.2523861743738434e-05	1764784651
11150	0.31643372774124146	2.231828126379271e-05	1764784657
11200	0.21169385313987732	2.2112884075760347e-05	1764784662
11250	0.5743422508239746	2.190768421826631e-05	1764784667
11300	0.5119704604148865	2.1702695716448278e-05	1764784672
11350	0.21486696600914001	2.1497932580998053e-05	1764784677
11400	0.2261786013841629	2.1293408807203947e-05	1764784683
11450	0.2650924324989319	2.1089138373994223e-05	1764784688
11500	0.36038368940353394	2.088513524298165e-05	1764784693
11550	0.303827166557312	2.068141335750925e-05	1764784698
11600	0.38965097069740295	2.047798664169726e-05	1764784703
11650	0.4724135398864746	2.02748689994915e-05	1764784709
11700	0.4047586917877197	2.0072074313712997e-05	1764784714
11750	0.3176535367965698	1.9869616445109147e-05	1764784719
11800	0.3039281368255615	1.9667509231406334e-05	1764784724
11850	0.25384318828582764	1.9465766486364143e-05	1764784729
11900	0.22633253037929535	1.9264401998831213e-05	1764784734
11950	0.36329734325408936	1.9063429531802786e-05	1764784739
12000	0.3967587649822235	1.8862862821480025e-05	1764784744
12050	0.42006391286849976	1.866271557633115e-05	1764784750
12100	0.19490309059619904	1.8463001476154508e-05	1764784755
12150	0.20075489580631256	1.826373417114355e-05	1764784760
12200	0.5184400677680969	1.806492728095389e-05	1764784765
12250	0.27574461698532104	1.7866594393772373e-05	1764784770
12300	0.21944838762283325	1.7668749065388385e-05	1764784775
12350	0.25952857732772827	1.7471404818267316e-05	1764784780
12400	0.1963822841644287	1.7274575140626318e-05	1764784785
12450	0.2111998051404953	1.7078273485512392e-05	1764784791
12500	0.45872634649276733	1.6882513269882917e-05	1764784796
12550	0.5199709534645081	1.668730787368858e-05	1764784801
