step	loss	lr	ts
100	0.23050251603126526	5e-06	1767810303
200	0.1592371165752411	5e-06	1767810317
300	0.18861739337444305	5e-06	1767810331
400	0.15196995437145233	5e-06	1767810346
500	0.18681076169013977	5e-06	1767810360
600	0.15167510509490967	5e-06	1767810374
700	0.15726710855960846	5e-06	1767810388
800	0.14860467612743378	5e-06	1767810402
900	0.16984397172927856	5e-06	1767810416
1000	0.16587965190410614	5e-06	1767810430
1100	0.1439032405614853	5e-06	1767810444
1200	0.14350278675556183	5e-06	1767810458
1300	0.12242108583450317	5e-06	1767810472
1400	0.14783066511154175	5e-06	1767810486
1500	0.12311866879463196	5e-06	1767810501
1600	0.13123559951782227	5e-06	1767810516
1700	0.12435188889503479	5e-06	1767810530
1800	0.13985805213451385	5e-06	1767810544
1900	0.10554774850606918	5e-06	1767810558
2000	0.1335357427597046	5e-06	1767810572
2100	0.10656339675188065	5e-06	1767810586
2200	0.10553721338510513	5e-06	1767810601
2300	0.0954388976097107	5e-06	1767810616
2400	0.07077871263027191	5e-06	1767810630
2500	0.10063344240188599	5e-06	1767810645
2600	0.0629294216632843	5e-06	1767810659
2700	0.09611974656581879	5e-06	1767810674
2800	0.08253157883882523	5e-06	1767810688
2900	0.0847531259059906	5e-06	1767810702
3000	0.08705364912748337	5e-06	1767810717
3100	0.08182064443826675	5e-06	1767810731
3200	0.06938023865222931	5e-06	1767810746
3300	0.08612973988056183	5e-06	1767810760
3400	0.056514330208301544	5e-06	1767810775
3500	0.060595788061618805	5e-06	1767810789
3600	0.09231140464544296	5e-06	1767810804
3700	0.07555200159549713	5e-06	1767810818
3800	0.08289113640785217	5e-06	1767810832
3900	0.05014675483107567	5e-06	1767810847
4000	0.050465457141399384	5e-06	1767810861
4100	0.05646846815943718	5e-06	1767810876
4200	0.05080763250589371	5e-06	1767810890
4300	0.07553887367248535	5e-06	1767810905
4400	0.04530690610408783	5e-06	1767810919
4500	0.042429566383361816	5e-06	1767810934
4600	0.05940210819244385	5e-06	1767810948
4700	0.039855461567640305	5e-06	1767810962
4800	0.06912794709205627	5e-06	1767810976
4900	0.03852451592683792	5e-06	1767810991
5000	0.05173603817820549	5e-06	1767811005
5100	0.037404999136924744	5e-06	1767811020
5200	0.04722181707620621	5e-06	1767811034
5300	0.037866584956645966	5e-06	1767811049
5400	0.03471824899315834	5e-06	1767811063
5500	0.028381766751408577	5e-06	1767811077
5600	0.017741208896040916	5e-06	1767811091
5700	0.03666825592517853	5e-06	1767811106
5800	0.0365421436727047	5e-06	1767811120
5900	0.0308208167552948	5e-06	1767811134
6000	0.03159588575363159	5e-06	1767811149
6100	0.024424754083156586	5e-06	1767811163
6200	0.021583182737231255	5e-06	1767811178
6300	0.016965482383966446	5e-06	1767811192
6400	0.013004421256482601	5e-06	1767811207
6500	0.015214170329272747	5e-06	1767811221
6600	0.03183396905660629	5e-06	1767811235
6700	0.07120957225561142	5e-06	1767811250
6800	0.018498849123716354	5e-06	1767811264
6900	0.052927881479263306	5e-06	1767811279
7000	0.015438011847436428	5e-06	1767811293
7100	0.01297510601580143	5e-06	1767811308
7200	0.04412204027175903	5e-06	1767811322
7300	0.01139137800782919	5e-06	1767811337
7400	0.029002297669649124	5e-06	1767811351
7500	0.011119824834167957	5e-06	1767811365
7600	0.013474861159920692	5e-06	1767811380
7700	0.022009123116731644	5e-06	1767811394
7800	0.023882083594799042	5e-06	1767811409
7900	0.012294141575694084	5e-06	1767811423
8000	0.029400167986750603	5e-06	1767811438
8100	0.00925716757774353	5e-06	1767811452
8200	0.02490020915865898	5e-06	1767811467
8300	0.022650446742773056	5e-06	1767811481
8400	0.008141608908772469	5e-06	1767811495
8500	0.014649264514446259	5e-06	1767811509
8600	0.00996265560388565	5e-06	1767811524
8700	0.03835449367761612	5e-06	1767811538
8800	0.009691723622381687	5e-06	1767811553
8900	0.007672430481761694	5e-06	1767811567
9000	0.013317270204424858	5e-06	1767811582
9100	0.005290711298584938	5e-06	1767811596
9200	0.0146718118339777	5e-06	1767811610
9300	0.006621812470257282	5e-06	1767811625
9400	0.04474901407957077	5e-06	1767811639
9500	0.013732410967350006	5e-06	1767811653
9600	0.013137747533619404	5e-06	1767811668
9700	0.00829758495092392	5e-06	1767811682
9800	0.0062188198789954185	5e-06	1767811696
9900	0.017206396907567978	5e-06	1767811710
10000	0.026634836569428444	5e-06	1767811725
10100	0.005330856889486313	5e-06	1767811739
10200	0.018364237621426582	5e-06	1767811753
10300	0.039869315922260284	5e-06	1767811767
10400	0.05381811410188675	5e-06	1767811781
10500	0.004466244950890541	5e-06	1767811796
10600	0.006080448627471924	5e-06	1767811810
10700	0.004302970599383116	5e-06	1767811825
10800	0.042954862117767334	5e-06	1767811839
10900	0.004705560859292746	5e-06	1767811854
11000	0.005572356283664703	5e-06	1767811869
11100	0.0044025094248354435	5e-06	1767811883
11200	0.010780991986393929	5e-06	1767811897
11300	0.004056423902511597	5e-06	1767811912
11400	0.005487767513841391	5e-06	1767811926
11500	0.019846132025122643	5e-06	1767811941
11600	0.007459627464413643	5e-06	1767811955
11700	0.003518548095598817	5e-06	1767811969
11800	0.013907236978411674	5e-06	1767811984
11900	0.049398891627788544	5e-06	1767811998
12000	0.003928348422050476	5e-06	1767812013
12100	0.02786244824528694	5e-06	1767812027
12200	0.003926044795662165	5e-06	1767812041
12300	0.002988673048093915	5e-06	1767812056
12400	0.007063567638397217	5e-06	1767812070
12500	0.03543085232377052	5e-06	1767812085
12600	0.002896919846534729	5e-06	1767812099
12700	0.04815036058425903	5e-06	1767812113
12800	0.004146721679717302	5e-06	1767812128
12900	0.004510289058089256	5e-06	1767812142
13000	0.008056968450546265	5e-06	1767812157
13100	0.01693808287382126	5e-06	1767812171
13200	0.015567554160952568	5e-06	1767812185
13300	0.0048479605466127396	5e-06	1767812199
13400	0.0026356668677181005	5e-06	1767812214
13500	0.00303636584430933	5e-06	1767812228
13600	0.004820424132049084	5e-06	1767812243
13700	0.0025179479271173477	5e-06	1767812257
13800	0.013007442466914654	5e-06	1767812271
13900	0.003574659349396825	5e-06	1767812286
14000	0.003011089051142335	5e-06	1767812300
14100	0.0023714089766144753	5e-06	1767812314
14200	0.0022819016594439745	5e-06	1767812328
14300	0.002216383581981063	5e-06	1767812342
14400	0.002513270126655698	5e-06	1767812357
14500	0.011647006496787071	5e-06	1767812371
14600	0.0022368505597114563	5e-06	1767812386
14700	0.00236681429669261	5e-06	1767812400
14800	0.0035061785019934177	5e-06	1767812415
14900	0.0021382970735430717	5e-06	1767812429
15000	0.0025775732938200235	5e-06	1767812443
15100	0.0020825250539928675	5e-06	1767812458
15200	0.004755415953695774	5e-06	1767812472
15300	0.010107026435434818	5e-06	1767812486
15400	0.0024350439198315144	5e-06	1767812501
15500	0.03761448711156845	5e-06	1767812515
15600	0.013062739744782448	5e-06	1767812530
15700	0.0024230703711509705	5e-06	1767812544
15800	0.0024971277453005314	5e-06	1767812559
15900	0.002093905583024025	5e-06	1767812573
16000	0.001916674547828734	5e-06	1767812587
16100	0.0015660207718610764	5e-06	1767812601
16200	0.038273006677627563	5e-06	1767812616
16300	0.056008610874414444	5e-06	1767812630
16400	0.0052308132871985435	5e-06	1767812645
16500	0.0019260803237557411	5e-06	1767812659
16600	0.0014719218015670776	5e-06	1767812673
16700	0.0020151077769696712	5e-06	1767812688
16800	0.006708304863423109	5e-06	1767812702
16900	0.02625129371881485	5e-06	1767812716
17000	0.0015200033085420728	5e-06	1767812730
17100	0.0015701288357377052	5e-06	1767812744
17200	0.010725893080234528	5e-06	1767812759
17300	0.0015182839706540108	5e-06	1767812773
17400	0.001693996600806713	5e-06	1767812787
17500	0.002844923408702016	5e-06	1767812801
17600	0.001579559175297618	5e-06	1767812815
17700	0.0010348217329010367	5e-06	1767812830
17800	0.0017933414783328772	5e-06	1767812843
17900	0.0017247796058654785	5e-06	1767812858
18000	0.03540387749671936	5e-06	1767812872
18100	0.003474481636658311	5e-06	1767812887
18200	0.03666771948337555	5e-06	1767812901
18300	0.0018523667240515351	5e-06	1767812915
18400	0.0015050839865580201	5e-06	1767812930
18500	0.0011481728870421648	5e-06	1767812944
18600	0.004945897031575441	5e-06	1767812959
18700	0.0022303631994873285	5e-06	1767812973
18800	0.001371175516396761	5e-06	1767812987
18900	0.0013046571984887123	5e-06	1767813002
19000	0.0014629068318754435	5e-06	1767813016
19100	0.009716250002384186	5e-06	1767813030
19200	0.019049320369958878	5e-06	1767813045
19300	0.0014612983213737607	5e-06	1767813059
19400	0.018397172912955284	5e-06	1767813074
19500	0.0010307752527296543	5e-06	1767813088
19600	0.0013467625249177217	5e-06	1767813102
19700	0.00200222828425467	5e-06	1767813116
