step	loss	lr	timestamp
2200	0.05850597843527794	4.980128306524183e-05	1761152937
2250	0.02735203132033348	4.979123704439161e-05	1761152960
2300	0.018351182341575623	4.9780944374798435e-05	1761152984
2350	0.06014831364154816	4.977040515886439e-05	1761153007
2400	0.03816940635442734	4.975961950144444e-05	1761153031
2450	0.019297504797577858	4.97485875098454e-05	1761153055
2500	0.03396351635456085	4.973730929382489e-05	1761153078
2550	0.0227537639439106	4.9725784965590205e-05	1761153102
2600	0.03153882920742035	4.971401463979721e-05	1761153126
2650	0.05363660678267479	4.970199843354925e-05	1761153149
2700	0.044509150087833405	4.968973646639589e-05	1761153173
2750	0.046272262930870056	4.96772288603318e-05	1761153196
2800	0.04071204364299774	4.966447573979553e-05	1761153220
2850	0.0398714542388916	4.965147723166824e-05	1761153244
2900	0.02316221222281456	4.963823346527248e-05	1761153268
2950	0.037854332476854324	4.9624744572370865e-05	1761153291
3000	0.04052997753024101	4.961101068716477e-05	1761153315
3050	0.05050113424658775	4.9597031946293036e-05	1761153339
3100	0.09570896625518799	4.9582808488830565e-05	1761153362
3150	0.062239356338977814	4.956834045628695e-05	1761153386
3200	0.045869339257478714	4.9553627992605066e-05	1761153410
3250	0.15479470789432526	4.9538671244159654e-05	1761153434
3300	0.09949323534965515	4.952347035975583e-05	1761153457
3350	0.02223421260714531	4.950802549062764e-05	1761153481
3400	0.15433703362941742	4.949233679043655e-05	1761153504
3450	0.06921888887882233	4.947640441526989e-05	1761153528
3500	0.05366995558142662	4.946022852363932e-05	1761153551
3550	0.05830325931310654	4.944380927647927e-05	1761153575
3600	0.029900532215833664	4.9427146837145314e-05	1761153599
3650	0.15816739201545715	4.9410241371412525e-05	1761153623
3700	0.04047831892967224	4.939309304747391e-05	1761153646
3750	0.0379057303071022	4.9375702035938606e-05	1761153669
3800	0.015593254007399082	4.9358068509830334e-05	1761153693
3850	0.060901034623384476	4.934019264458555e-05	1761153716
3900	0.04153337702155113	4.932207461805175e-05	1761153740
3950	0.09498844295740128	4.930371461048571e-05	1761153763
4000	0.030908167362213135	4.928511280455169e-05	1761153787
4050	0.04543369263410568	4.9266269385319606e-05	1761153811
4100	0.06000504642724991	4.924718454026318e-05	1761153835
4150	0.06683091819286346	4.92278584592581e-05	1761153858
4200	0.10253247618675232	4.9208291334580104e-05	1761153882
4250	0.04023196920752525	4.918848336090309e-05	1761153905
4300	0.010817816480994225	4.9168434735297173e-05	1761153929
4350	0.019464200362563133	4.914814565722671e-05	1761153952
4400	0.037631332874298096	4.912761632854833e-05	1761153976
4450	0.0483119897544384	4.910684695350895e-05	1761154000
4500	0.07200407981872559	4.9085837738743645e-05	1761154024
4550	0.08603385090827942	4.906458889327374e-05	1761154048
4600	0.08040499687194824	4.9043100628504625e-05	1761154071
4650	0.02378443256020546	4.902137315822365e-05	1761154095
4700	0.026009978726506233	4.8999406698598074e-05	1761154119
4750	0.05496068298816681	4.8977201468172835e-05	1761154142
4800	0.04228050634264946	4.8954757687868426e-05	1761154166
4850	0.0572933554649353	4.893207558097866e-05	1761154190
4900	0.019074052572250366	4.8909155373168516e-05	1761154214
4950	0.020703447982668877	4.8885997292471774e-05	1761154237
5000	0.08129926025867462	4.886260156928888e-05	1761154261
5050	0.07503490895032883	4.883896843638456e-05	1761154285
5100	0.032579436898231506	4.881509812888555e-05	1761154309
5150	0.06607547402381897	4.879099088427824e-05	1761154332
5200	0.030621901154518127	4.87666469424063e-05	1761154356
5250	0.055304110050201416	4.874206654546833e-05	1761154380
5300	0.05892166495323181	4.8717249938015415e-05	1761154404
5350	0.08294554054737091	4.869219736694871e-05	1761154427
5400	0.03128502145409584	4.866690908151698e-05	1761154451
5450	0.07228787988424301	4.86413853333141e-05	1761154475
5500	0.03550998866558075	4.8615626376276627e-05	1761154498
5550	0.0888250470161438	4.858963246668113e-05	1761154523
5600	0.059715092182159424	4.856340386314182e-05	1761154546
5650	0.09730300307273865	4.8536940826607814e-05	1761154570
5700	0.07056336104869843	4.851024362036064e-05	1761154594
5750	0.09224516898393631	4.84833125100116e-05	1761154618
5800	0.03898201137781143	4.845614776349908e-05	1761154642
5850	0.07838215678930283	4.842874965108595e-05	1761154665
5900	0.056401871144771576	4.840111844535682e-05	1761154689
5950	0.05819167196750641	4.837325442121538e-05	1761154713
6000	0.08431829512119293	4.834515785588161e-05	1761154736
6050	0.08545013517141342	4.831682902888907e-05	1761154761
6100	0.04489685595035553	4.828826822208209e-05	1761154784
6150	0.07939985394477844	4.8259475719612954e-05	1761154808
6200	0.06436623632907867	4.8230451807939135e-05	1761154832
6250	0.021573210135102272	4.8201196775820364e-05	1761154855
6300	0.06690368801355362	4.8171710914315816e-05	1761154879
6350	0.022446781396865845	4.8141994516781196e-05	1761154903
6400	0.07036584615707397	4.8112047878865805e-05	1761154926
6450	0.022061316296458244	4.808187129850963e-05	1761154950
6500	0.09243626892566681	4.8051465075940336e-05	1761154974
6550	0.10804234445095062	4.802082951367034e-05	1761154998
6600	0.029323695227503777	4.7989964916493736e-05	1761155021
6650	0.034334469586610794	4.7958871591483303e-05	1761155045
6700	0.10758863389492035	4.792754984798745e-05	1761155068
6750	0.07049951702356339	4.789599999762712e-05	1761155092
6800	0.1171339750289917	4.786422235429269e-05	1761155115
6850	0.19082896411418915	4.783221723414086e-05	1761155139
6900	0.13237640261650085	4.7799984955591515e-05	1761155163
6950	0.044826656579971313	4.776752583932454e-05	1761155186
7000	0.1150008887052536	4.773484020827663e-05	1761155210
7050	0.0582965724170208	4.7701928387638084e-05	1761155234
7100	0.024077896028757095	4.766879070484956e-05	1761155258
7150	0.0494222417473793	4.763542748959886e-05	1761155282
7200	0.02866717427968979	4.760183907381757e-05	1761155305
7250	0.06706704199314117	4.756802579167781e-05	1761155329
7300	0.07295528799295425	4.7533987979588935e-05	1761155353
7350	0.10359413921833038	4.7499725976194125e-05	1761155377
7400	0.022517964243888855	4.746524012236706e-05	1761155401
7450	0.13192343711853027	4.7430530761208494e-05	1761155424
7500	0.015150198712944984	4.73955982380429e-05	1761155448
7550	0.10367757081985474	4.736044290041495e-05	1761155472
7600	0.05394784361124039	4.732506509808615e-05	1761155496
7650	0.02868887223303318	4.728946518303127e-05	1761155520
7700	0.039533354341983795	4.725364350943492e-05	1761155544
7750	0.2904909551143646	4.721760043368797e-05	1761155568
7800	0.019555792212486267	4.718133631438404e-05	1761155592
7850	0.18364663422107697	4.714485151231593e-05	1761155615
7900	0.07725480198860168	4.7108146390471966e-05	1761155639
7950	0.061943359673023224	4.707122131403251e-05	1761155663
8000	0.020043417811393738	4.703407665036622e-05	1761155687
8050	0.15700356662273407	4.699671276902645e-05	1761155711
8100	0.24759948253631592	4.6959130041747534e-05	1761155735
8150	0.048997290432453156	4.6921328842441125e-05	1761155759
8200	0.1038433313369751	4.6883309547192476e-05	1761155783
8250	0.03061387687921524	4.6845072534256667e-05	1761155807
8300	0.03719930350780487	4.680661818405485e-05	1761155831
8350	0.1211172565817833	4.676794687917048e-05	1761155855
8400	0.06775130331516266	4.6729059004345497e-05	1761155878
8450	0.06500829756259918	4.668995494647653e-05	1761155903
8500	0.06816239655017853	4.665063509461097e-05	1761155926
8550	0.04783794283866882	4.661109983994318e-05	1761155951
8600	0.06623367220163345	4.657134957581057e-05	1761155975
8650	0.06385423988103867	4.6531384697689684e-05	1761155999
8700	0.038985684514045715	4.649120560319225e-05	1761156022
8750	0.05372699350118637	4.645081269206128e-05	1761156046
8800	0.05873410031199455	4.641020636616701e-05	1761156070
8850	0.031793106347322464	4.6369387029502965e-05	1761156094
8900	0.06593956053256989	4.6328355088181915e-05	1761156118
8950	0.03409337252378464	4.6287110950431865e-05	1761156142
9000	0.18512970209121704	4.6245655026591936e-05	1761156166
9050	0.06528261303901672	4.6203987729108334e-05	1761156190
9100	0.03298782557249069	4.616210947253021e-05	1761156214
9150	0.02273484691977501	4.612002067350557e-05	1761156238
9200	0.02038693055510521	4.607772175077711e-05	1761156261
9250	0.07848545163869858	4.603521312517806e-05	1761156286
9300	0.02302663028240204	4.599249521962795e-05	1761156309
9350	0.048035986721515656	4.59495684591285e-05	1761156333
9400	0.030173614621162415	4.5906433270759294e-05	1761156357
9450	0.08769707381725311	4.586309008367359e-05	1761156380
9500	0.06501711905002594	4.581953932909403e-05	1761156404
9550	0.02710512839257717	4.577578144030833e-05	1761156428
9600	0.05364421755075455	4.573181685266502e-05	1761156452
9650	0.028628438711166382	4.568764600356905e-05	1761156476
9700	0.0323813259601593	4.564326933247752e-05	1761156500
9750	0.04109744727611542	4.55986872808952e-05	1761156524
9800	0.028077615424990654	4.555390029237026e-05	1761156547
9850	0.12038697302341461	4.550890881248972e-05	1761156571
9900	0.13540443778038025	4.546371328887515e-05	1761156595
9950	0.05521984398365021	4.541831417117815e-05	1761156619
10000	0.20001406967639923	4.537271191107585e-05	1761156643
10050	0.028117654845118523	4.532690696226648e-05	1761156667
10100	0.07662026584148407	4.528089978046481e-05	1761156691
10150	0.06498496234416962	4.5234690823397647e-05	1761156715
10200	0.02976895123720169	4.518828055079925e-05	1761156739
10250	0.12206126004457474	4.5141669424406784e-05	1761156763
10300	0.0276036337018013	4.509485790795571e-05	1761156786
10350	0.05672450363636017	4.504784646717517e-05	1761156810
10400	0.10443992912769318	4.500063556978337e-05	1761156834
10450	0.048236049711704254	4.4953225685482904e-05	1761156858
10500	0.09678061306476593	4.49056172859561e-05	1761156882
10550	0.07583411782979965	4.485781084486032e-05	1761156906
10600	0.07207168638706207	4.4809806837823255e-05	1761156930
10650	0.02322671003639698	4.476160574243816e-05	1761156954
10700	0.038855671882629395	4.471320803825915e-05	1761156978
10750	0.13723772764205933	4.4664614206796403e-05	1761157002
10800	0.06058057025074959	4.461582473151137e-05	1761157026
10850	0.0762127935886383	4.4566840097811954e-05	1761157050
10900	0.03809267282485962	4.4517660793047736e-05	1761157074
10950	0.05032937228679657	4.4468287306505045e-05	1761157098
11000	0.0611439011991024	4.441872012940214e-05	1761157121
11050	0.0354028195142746	4.4368959754884324e-05	1761157146
11100	0.0336933434009552	4.431900667801901e-05	1761157169
11150	0.19874094426631927	4.426886139579083e-05	1761157193
11200	0.051776595413684845	4.421852440709666e-05	1761157217
11250	0.18498750030994415	4.4167996212740684e-05	1761157241
11300	0.09167371690273285	4.4117277315429366e-05	1761157265
11350	0.0441538468003273	4.406636821976652e-05	1761157289
11400	0.15869282186031342	4.401526943224822e-05	1761157313
11450	0.04162677749991417	4.39639814612578e-05	1761157337
11500	0.04652607440948486	4.391250481706078e-05	1761157361
11550	0.09276539087295532	4.386084001179981e-05	1761157385
11600	0.09718822687864304	4.380898755948953e-05	1761157409
11650	0.04020389914512634	4.375694797601153e-05	1761157433
11700	0.07804136723279953	4.370472177910914e-05	1761157457
11750	0.03857888653874397	4.365230948838232e-05	1761157481
11800	0.0578932985663414	4.359971162528247e-05	1761157504
11850	0.052477531135082245	4.354692871310729e-05	1761157528
11900	0.04684942960739136	4.349396127699552e-05	1761157552
11950	0.047063857316970825	4.3440809843921725e-05	1761157576
12000	0.09780929982662201	4.3387474942691054e-05	1761157600
12050	0.03740299865603447	4.333395710393402e-05	1761157625
12100	0.06342954933643341	4.328025686010117e-05	1761157648
12150	0.028975119814276695	4.322637474545778e-05	1761157672
12200	0.1653134822845459	4.3172311296078595e-05	1761157696
12250	0.026666222140192986	4.311806704984246e-05	1761157720
12300	0.03944980353116989	4.306364254642697e-05	1761157744
12350	0.034405115991830826	4.30090383273031e-05	1761157768
12400	0.0434725284576416	4.295425493572982e-05	1761157792
12450	0.06074424833059311	4.28992929167487e-05	1761157816
12500	0.2359165996313095	4.284415281717847e-05	1761157840
12550	0.16197706758975983	4.278883518560961e-05	1761157864
12600	0.04515914246439934	4.273334057239884e-05	1761157888
12650	0.10415816307067871	4.267766952966369e-05	1761157912
12700	0.05772670358419418	4.2621822611277e-05	1761157936
12750	0.09624345600605011	4.2565800372861394e-05	1761157959
12800	0.05832405388355255	4.250960337178377e-05	1761157983
12850	0.02095334231853485	4.2453232167149724e-05	1761158007
12900	0.048247434198856354	4.2396687319798026e-05	1761158031
12950	0.031653206795454025	4.233996939229502e-05	1761158055
13000	0.05408373102545738	4.228307894892902e-05	1761158079
13050	0.05309873819351196	4.2226016555704716e-05	1761158103
13100	0.14728054404258728	4.216878278033753e-05	1761158127
13150	0.04267328232526779	4.211137819224796e-05	1761158150
13200	0.013169780373573303	4.205380336255594e-05	1761158174
13250	0.02720993012189865	4.199605886407515e-05	1761158198
13300	0.12177478522062302	4.193814527130727e-05	1761158222
13350	0.072076216340065	4.188006316043633e-05	1761158245
13400	0.03840411454439163	4.1821813109322974e-05	1761158269
13450	0.09140285849571228	4.176339569749865e-05	1761158293
13500	0.038552723824977875	4.1704811506159904e-05	1761158317
13550	0.057017214596271515	4.1646061118162554e-05	1761158341
13600	0.015333980321884155	4.1587145118015945e-05	1761158365
13650	0.16526833176612854	4.1528064091877096e-05	1761158389
13700	0.023356109857559204	4.1468818627544845e-05	1761158413
13750	0.049172550439834595	4.1409409314454065e-05	1761158437
13800	0.048128459602594376	4.1349836743669734e-05	1761158461
13850	0.053445108234882355	4.129010150788112e-05	1761158484
13900	0.07119747996330261	4.123020420139583e-05	1761158508
13950	0.048751264810562134	4.11701454201339e-05	1761158532
14000	0.12222880125045776	4.1109925761621925e-05	1761158556
14050	0.03275308758020401	4.104954582498705e-05	1761158581
14100	0.06622885167598724	4.0989006210951014e-05	1761158604
14150	0.01914679817855358	4.092830752182422e-05	1761158628
14200	0.06117984652519226	4.08674503614997e-05	1761158652
14250	0.06664232909679413	4.080643533544713e-05	1761158676
14300	0.04407995566725731	4.0745263050706784e-05	1761158700
14350	0.024088893085718155	4.068393411588352e-05	1761158724
14400	0.056373633444309235	4.0622449141140687e-05	1761158748
14450	0.07471947371959686	4.0560808738194114e-05	1761158772
14500	0.03763572499155998	4.0499013520305975e-05	1761158796
14550	0.04195902496576309	4.043706410227869e-05	1761158820
14600	0.04945085570216179	4.037496110044884e-05	1761158844
14650	0.038072410970926285	4.0312705132681014e-05	1761158868
14700	0.04225122928619385	4.0250296818361647e-05	1761158892
14750	0.051858898252248764	4.018773677839289e-05	1761158916
14800	0.08854424208402634	4.012502563518641e-05	1761158939
14850	0.05462833493947983	4.00621640126572e-05	1761158964
14900	0.045161906629800797	3.999915253621739e-05	1761158988
14950	0.03240819275379181	3.993599183277001e-05	1761159012
15000	0.08263255655765533	3.987268253070273e-05	1761159035
15050	0.0322309210896492	3.980922525988167e-05	1761159060
15100	0.05285269021987915	3.974562065164504e-05	1761159084
15150	0.0808543860912323	3.9681869338796996e-05	1761159107
15200	0.0656118243932724	3.961797195560118e-05	1761159131
15250	0.0830298662185669	3.9553929137774544e-05	1761159156
15300	0.03409234434366226	3.9489741522480945e-05	1761159179
15350	0.035831697285175323	3.942540974832485e-05	1761159203
15400	0.030430704355239868	3.936093445534498e-05	1761159227
15450	0.04282297194004059	3.9296316285007887e-05	1761159251
15500	0.06311912834644318	3.9231555880201655e-05	1761159275
15550	0.08436545729637146	3.9166653885229434e-05	1761159299
15600	0.0949631929397583	3.910161094580309e-05	1761159323
15650	0.027681734412908554	3.90364277090367e-05	1761159347
15700	0.11120103299617767	3.897110482344024e-05	1761159371
15750	0.055542584508657455	3.890564293891297e-05	1761159395
15800	0.12092673778533936	3.8840042706737114e-05	1761159419
15850	0.04119594767689705	3.87743047795713e-05	1761159443
15900	0.040987301617860794	3.870842981144409e-05	1761159467
15950	0.08145800232887268	3.864241845774746e-05	1761159491
16000	0.06097985804080963	3.857627137523031e-05	1761159515
16050	0.040077827870845795	3.850998922199189e-05	1761159540
16100	0.07682719826698303	3.8443572657475304e-05	1761159563
16150	0.03537270054221153	3.837702234246088e-05	1761159587
16200	0.05136200785636902	3.8310338939059644e-05	1761159611
16250	0.13718314468860626	3.8243523110706736e-05	1761159635
16300	0.057092659175395966	3.817657552215479e-05	1761159659
16350	0.03510201722383499	3.810949683946733e-05	1761159683
16400	0.0405387319624424	3.804228773001212e-05	1761159707
16450	0.09677915275096893	3.797494886245456e-05	1761159731
16500	0.0608997717499733	3.7907480906751014e-05	1761159755
16550	0.09400316327810287	3.7839884534142154e-05	1761159779
16600	0.0880495011806488	3.7772160417146265e-05	1761159803
16650	0.05281870439648628	3.770430922955257e-05	1761159827
16700	0.03662829101085663	3.7636331646414524e-05	1761159851
16750	0.11892218887805939	3.756822834404308e-05	1761159875
16800	0.12338021397590637	3.7500000000000003e-05	1761159899
16850	0.08667707443237305	3.743164729309108e-05	1761159923
16900	0.07679912447929382	3.736317090335937e-05	1761159947
16950	0.036933206021785736	3.7294571512078506e-05	1761159971
17000	0.10987654328346252	3.7225849801745835e-05	1761159994
17050	0.10370160639286041	3.7157006456075654e-05	1761160019
17100	0.05032319203019142	3.708804215999244e-05	1761160042
17150	0.04198909550905228	3.701895759962397e-05	1761160066
17200	0.04779485613107681	3.694975346229458e-05	1761160090
17250	0.04272416606545448	3.688043043651824e-05	1761160114
17300	0.09357676655054092	3.6810989211991774e-05	1761160138
17350	0.03955548256635666	3.6741430479587956e-05	1761160162
17400	0.05475760996341705	3.6671754931348644e-05	1761160186
17450	0.0241037979722023	3.6601963260477924e-05	1761160210
17500	0.01429955754429102	3.6532056161335147e-05	1761160234
17550	0.0376586876809597	3.64620343294281e-05	1761160258
17600	0.040851250290870667	3.639189846140604e-05	1761160282
17650	0.05257099121809006	3.632164925505277e-05	1761160306
17700	0.05131024122238159	3.625128740927971e-05	1761160330
17750	0.06655295193195343	3.61808136241189e-05	1761160354
17800	0.05175507813692093	3.61102286007161e-05	1761160378
17850	0.03790288418531418	3.603953304132378e-05	1761160402
17900	0.1065685898065567	3.596872764929413e-05	1761160426
17950	0.03693139925599098	3.589781312907207e-05	1761160449
18000	0.03619120642542839	3.5826790186188216e-05	1761160473
18050	0.04869018495082855	3.575565952725193e-05	1761160498
18100	0.08510106801986694	3.5684421859944214e-05	1761160522
18150	0.03822578489780426	3.5613077893010705e-05	1761160546
18200	0.07171627134084702	3.55416283362546e-05	1761160570
18250	0.04970068112015724	3.5470073900529655e-05	1761160594
18300	0.0322418212890625	3.5398415297733034e-05	1761160618
18350	0.024129411205649376	3.532665324079828e-05	1761160642
18400	0.09852858632802963	3.5254788443688184e-05	1761160666
18450	0.03321932256221771	3.518282162138772e-05	1761160690
18500	0.03791686147451401	3.511075348989692e-05	1761160714
18550	0.04091399908065796	3.503858476622374e-05	1761160738
18600	0.043712496757507324	3.49663161683769e-05	1761160762
18650	0.06012904644012451	3.48939484153588e-05	1761160786
18700	0.11785095185041428	3.482148222715835e-05	1761160810
18750	0.07516665756702423	3.474891832474376e-05	1761160834
18800	0.04327784478664398	3.4676257430055434e-05	1761160858
18850	0.047605618834495544	3.4603500265998725e-05	1761160882
18900	0.0278424434363842	3.453064755643679e-05	1761160906
18950	0.05428619310259819	3.4457700026183374e-05	1761160930
19000	0.05217905342578888	3.4384658400995604e-05	1761160954
19050	0.04158458858728409	3.431152340756672e-05	1761160979
19100	0.06416196376085281	3.4238295773518924e-05	1761161003
19150	0.09714896976947784	3.4164976227396095e-05	1761161027
19200	0.08610652387142181	3.409156549865654e-05	1761161051
19250	0.06525254249572754	3.401806431766574e-05	1761161075
19300	0.1558234989643097	3.394447341568911e-05	1761161099
19350	0.03651880472898483	3.387079352488467e-05	1761161123
19400	0.03706691786646843	3.379702537829583e-05	1761161147
19450	0.03715352341532707	3.3723169709844026e-05	1761161171
19500	0.030629629269242287	3.364922725432147e-05	1761161195
19550	0.02077273651957512	3.3575198747383815e-05	1761161219
19600	0.025073599070310593	3.350108492554284e-05	1761161243
19650	0.04882191866636276	3.342688652615913e-05	1761161267
19700	0.022220322862267494	3.335260428743475e-05	1761161291
19750	0.09079879522323608	3.327823894840583e-05	1761161315
19800	0.028649458661675453	3.320379124893534e-05	1761161339
19850	0.02458873763680458	3.3129261929705594e-05	1761161363
19900	0.04882276803255081	3.305465173221099e-05	1761161387
19950	0.06221194565296173	3.297996139875055e-05	1761161411
20000	0.05231525003910065	3.29051916724206e-05	1761161435
20050	0.03891298547387123	3.283034329710734e-05	1761161459
20100	0.04106907546520233	3.275541701747942e-05	1761161483
20150	0.02446513995528221	3.2680413578980625e-05	1761161507
20200	0.12116655707359314	3.260533372782234e-05	1761161531
20250	0.025304794311523438	3.253017821097619e-05	1761161555
20300	0.07096216082572937	3.2454947776166636e-05	1761161579
20350	0.08732335269451141	3.2379643171863475e-05	1761161603
20400	0.07166963815689087	3.230426514727439e-05	1761161627
20450	0.024917971342802048	3.222881445233759e-05	1761161651
20500	0.04449626803398132	3.2153291837714214e-05	1761161675
20550	0.10823554545640945	3.2077698054780996e-05	1761161699
20600	0.05222117900848389	3.200203385562268e-05	1761161723
20650	0.18049192428588867	3.192629999302459e-05	1761161747
20700	0.021189633756875992	3.185049722046516e-05	1761161771
20750	0.06471161544322968	3.1774626292108375e-05	1761161795
20800	0.05739789828658104	3.169868796279634e-05	1761161818
20850	0.028366705402731895	3.1622682988041695e-05	1761161843
20900	0.012442626990377903	3.154661212402017e-05	1761161867
20950	0.0396605059504509	3.147047612756302e-05	1761161890
21000	0.04679829627275467	3.139427575614951e-05	1761161914
21050	0.05424083396792412	3.131801176789934e-05	1761161939
21100	0.03327260538935661	3.124168492156517e-05	1761161963
21150	0.037704333662986755	3.116529597652505e-05	1761161986
21200	0.029058290645480156	3.10888456927748e-05	1761162010
21250	0.02525646612048149	3.101233483092056e-05	1761162035
21300	0.051880843937397	3.09357641521711e-05	1761162059
21350	0.10018973052501678	3.085913441833037e-05	1761162083
21400	0.02614675462245941	3.078244639178983e-05	1761162106
21450	0.046918001025915146	3.0705700835520895e-05	1761162131
21500	0.06569774448871613	3.0628898513067353e-05	1761162154
21550	0.024623136967420578	3.0552040188537755e-05	1761162179
21600	0.056272365152835846	3.0475126626597827e-05	1761162203
21650	0.060040414333343506	3.0398158592462845e-05	1761162227
21700	0.18531477451324463	3.0321136851890036e-05	1761162251
21750	0.045667100697755814	3.0244062171170946e-05	1761162275
21800	0.050216205418109894	3.0166935317123823e-05	1761162299
21850	0.06537369638681412	3.0089757057086016e-05	1761162323
21900	0.03797304630279541	3.0012528158906282e-05	1761162347
21950	0.05021506920456886	2.9935249390937183e-05	1761162371
22000	0.02040632627904415	2.9857921522027444e-05	1761162395
22050	0.10606047511100769	2.9780545321514307e-05	1761162419
22100	0.02518976479768753	2.9703121559215845e-05	1761162443
22150	0.07156553864479065	2.9625651005423348e-05	1761162467
22200	0.12332717329263687	2.9548134430893604e-05	1761162491
22250	0.028581885620951653	2.9470572606841297e-05	1761162515
22300	0.11158004403114319	2.939296630493128e-05	1761162539
22350	0.05342807620763779	2.9315316297270923e-05	1761162563
22400	0.0387595072388649	2.923762335640242e-05	1761162587
22450	0.039389319717884064	2.9159888255295116e-05	1761162611
22500	0.04898671433329582	2.908211176733781e-05	1761162635
22550	0.03538253903388977	2.9004294666331068e-05	1761162660
22600	0.08979254215955734	2.8926437726479477e-05	1761162684
22650	0.030561169609427452	2.884854172238403e-05	1761162707
22700	0.08921067416667938	2.8770607429034352e-05	1761162731
22750	0.1278631091117859	2.8692635621800994e-05	1761162755
22800	0.047231003642082214	2.8614627076427775e-05	1761162779
22850	0.022740064188838005	2.8536582569023962e-05	1761162803
22900	0.0478845089673996	2.8458502876056674e-05	1761162827
22950	0.061910536140203476	2.838038877434304e-05	1761162851
23000	0.07217386364936829	2.8302241041042565e-05	1761162875
23050	0.06828534603118896	2.8224060453649315e-05	1761162899
23100	0.06205073744058609	2.814584778998424e-05	1761162923
23150	0.021245107054710388	2.8067603828187444e-05	1761162947
23200	0.01324348896741867	2.7989329346710375e-05	1761162971
23250	0.06606914103031158	2.7911025124308142e-05	1761162995
23300	0.21762099862098694	2.783269194003175e-05	1761163019
23350	0.159420907497406	2.775433057322034e-05	1761163043
23400	0.11239874362945557	2.7675941803493434e-05	1761163067
23450	0.048848703503608704	2.759752641074322e-05	1761163091
23500	0.06793681532144547	2.751908517512671e-05	1761163115
23550	0.019560284912586212	2.7440618877058065e-05	1761163139
23600	0.04881850630044937	2.7362128297200785e-05	1761163163
23650	0.05290994793176651	2.7283614216459936e-05	1761163187
23700	0.03474416211247444	2.7205077415974416e-05	1761163211
23750	0.06495849788188934	2.712651867710914e-05	1761163235
23800	0.11550749093294144	2.7047938781447315e-05	1761163259
23850	0.02633550576865673	2.696933851078261e-05	1761163283
23900	0.09282350540161133	2.6890718647111422e-05	1761163307
23950	0.14883768558502197	2.6812079972625077e-05	1761163331
24000	0.033664606511592865	2.673342326970204e-05	1761163355
24050	0.04883008450269699	2.6654749320900168e-05	1761163380
24100	0.11225321888923645	2.6576058908948877e-05	1761163404
24150	0.059509165585041046	2.6497352816741362e-05	1761163427
24200	0.04488687589764595	2.6418631827326857e-05	1761163452
24250	0.04594940319657326	2.6339896723902774e-05	1761163475
24300	0.13093489408493042	2.626114828980697e-05	1761163499
24350	0.12997284531593323	2.6182387308509924e-05	1761163523
24400	0.03169440105557442	2.610361456360693e-05	1761163547
24450	0.04096054285764694	2.602483083881035e-05	1761163572
24500	0.07375559955835342	2.5946036917941762e-05	1761163596
24550	0.03312499076128006	2.5867233584924184e-05	1761163620
24600	0.049158960580825806	2.578842162377429e-05	1761163644
24650	0.0419464148581028	2.570960181859458e-05	1761163668
