step	loss	lr	ts
50	1.0735507011413574	5.000000000000001e-07	1765532977
100	0.9859938621520996	1.0000000000000002e-06	1765532982
150	0.8386224508285522	1.5e-06	1765532987
200	0.7091257572174072	2.0000000000000003e-06	1765532992
250	0.6083360910415649	2.5e-06	1765532997
300	0.4069942831993103	3e-06	1765533002
350	0.3038698136806488	3.5e-06	1765533007
400	0.22140514850616455	4.000000000000001e-06	1765533012
450	0.20208366215229034	4.5e-06	1765533017
500	0.3151615262031555	5e-06	1765533022
550	0.10302334278821945	5.500000000000001e-06	1765533027
600	0.13076014816761017	6e-06	1765533032
650	0.10034836828708649	6.5000000000000004e-06	1765533037
700	0.4443429112434387	7e-06	1765533042
750	0.07631395757198334	7.500000000000001e-06	1765533047
800	0.10275182127952576	8.000000000000001e-06	1765533052
850	0.1292906403541565	8.5e-06	1765533058
900	0.14347398281097412	9e-06	1765533063
950	0.06916818022727966	9.5e-06	1765533068
1000	0.11350070685148239	1e-05	1765533072
1050	0.04338531568646431	9.999926652940914e-06	1765533078
1100	0.07977347075939178	9.999706613915567e-06	1765533083
1150	0.1680990308523178	9.999339889379647e-06	1765533088
1200	0.0631357729434967	9.99882649009242e-06	1765533093
1250	0.08885225653648376	9.998166431116421e-06	1765533098
1300	0.046103984117507935	9.997359731816998e-06	1765533103
1350	0.11418470740318298	9.996406415861763e-06	1765533108
1400	0.22215569019317627	9.995306511219885e-06	1765533113
1450	0.06505720317363739	9.99406005016127e-06	1765533118
1500	0.06820102781057358	9.99266706925562e-06	1765533123
1550	0.07532863318920135	9.991127609371357e-06	1765533128
1600	0.10540942847728729	9.989441715674422e-06	1765533133
1650	0.04880693927407265	9.987609437626955e-06	1765533138
1700	0.10945600271224976	9.985630828985835e-06	1765533144
1750	0.06272464990615845	9.983505947801115e-06	1765533149
1800	0.12721222639083862	9.981234856414306e-06	1765533153
1850	0.08359145373106003	9.978817621456562e-06	1765533159
1900	0.05145248770713806	9.97625431384671e-06	1765533164
1950	0.03608108311891556	9.973545008789182e-06	1765533168
2000	0.16690832376480103	9.970689785771798e-06	1765533173
2050	0.036071088165044785	9.967688728563446e-06	1765533179
2100	0.027699757367372513	9.964541925211613e-06	1765533184
2150	0.0482342429459095	9.961249468039806e-06	1765533189
2200	0.12235704809427261	9.957811453644848e-06	1765533194
2250	0.020053667947649956	9.954227982894034e-06	1765533199
2300	0.0216221883893013	9.950499160922184e-06	1765533204
2350	0.11205822974443436	9.946625097128544e-06	1765533209
2400	0.06569503247737885	9.942605905173593e-06	1765533214
2450	0.02188444510102272	9.938441702975689e-06	1765533219
2500	0.03231208026409149	9.934132612707631e-06	1765533224
2550	0.04448983818292618	9.929678760793057e-06	1765533229
2600	0.021065209060907364	9.925080277902743e-06	1765533234
2650	0.08701185137033463	9.920337298950767e-06	1765533239
2700	0.056755296885967255	9.915449963090551e-06	1765533244
2750	0.05256960541009903	9.91041841371078e-06	1765533249
2800	0.017661280930042267	9.905242798431196e-06	1765533254
