step	loss	lr	ts
50	0.962556779384613	2.5e-06	1764930252
100	0.8490613102912903	5e-06	1764930257
150	0.739173412322998	7.5e-06	1764930262
200	0.4904598593711853	1e-05	1764930268
250	0.6331291794776917	1.25e-05	1764930273
300	0.6556522846221924	1.5e-05	1764930278
350	0.49340829253196716	1.75e-05	1764930283
400	0.4854530692100525	2e-05	1764930288
450	0.7477399110794067	2.25e-05	1764930294
500	0.806236207485199	2.5e-05	1764930299
550	0.36659589409828186	2.7500000000000004e-05	1764930304
600	0.7838668823242188	3e-05	1764930309
650	0.48276159167289734	3.2500000000000004e-05	1764930314
700	0.7007424235343933	3.5e-05	1764930319
750	0.5341607332229614	3.7500000000000003e-05	1764930325
800	0.512107253074646	4e-05	1764930329
850	0.42554959654808044	4.25e-05	1764930335
900	0.3300914168357849	4.5e-05	1764930340
950	0.281968355178833	4.75e-05	1764930345
1000	0.5680639147758484	5e-05	1764930351
1050	0.42009520530700684	4.999914564160437e-05	1764930356
1100	0.45734965801239014	4.9996582624811725e-05	1764930361
1150	0.6001681089401245	4.9992311124800875e-05	1764930366
1200	0.4085712432861328	4.9986331433523156e-05	1764930371
1250	0.4922740161418915	4.997864395968252e-05	1764930377
1300	0.4163348078727722	4.996924922870762e-05	1764930382
1350	0.4707249402999878	4.995814788271582e-05	1764930387
1400	0.612372636795044	4.994534068046937e-05	1764930392
1450	0.6077039837837219	4.9930828497323526e-05	1764930397
1500	0.3426063358783722	4.991461232516675e-05	1764930402
1550	0.5951740741729736	4.9896693272352846e-05	1764930407
1600	0.44853055477142334	4.9877072563625285e-05	1764930413
1650	0.3486451804637909	4.985575154003345e-05	1764930418
1700	0.36584463715553284	4.9832731658840956e-05	1764930423
1750	0.45012912154197693	4.980801449342613e-05	1764930428
1800	0.6983934640884399	4.978160173317438e-05	1764930434
1850	0.672062337398529	4.9753495183362796e-05	1764930439
1900	0.44490429759025574	4.972369676503672e-05	1764930444
1950	0.5210400223731995	4.9692208514878444e-05	1764930449
2000	0.41167718172073364	4.965903258506806e-05	1764930454
2050	0.20702287554740906	4.96241712431363e-05	1764930460
2100	0.3008747398853302	4.958762687180956e-05	1764930465
2150	0.17552092671394348	4.95494019688471e-05	1764930470
2200	0.22161853313446045	4.9509499146870236e-05	1764930476
2250	0.24280503392219543	4.946792113318386e-05	1764930481
2300	0.3278556764125824	4.9424670769589984e-05	1764930486
2350	0.5082499980926514	4.93797510121935e-05	1764930491
2400	0.28728920221328735	4.933316493120015e-05	1764930496
2450	0.27933889627456665	4.9284915710706695e-05	1764930502
2500	0.31110718846321106	4.923500664848326e-05	1764930507
2550	0.4555594325065613	4.918344115574796e-05	1764930512
2600	0.4620923399925232	4.913022275693372e-05	1764930518
