step	loss	lr	ts
50	0.6989613771438599	2.5e-06	1764287064
100	0.3057411313056946	5e-06	1764287070
150	0.3225253224372864	7.5e-06	1764287077
200	0.17702816426753998	1e-05	1764287083
250	0.19142594933509827	1.25e-05	1764287091
300	0.1912343055009842	1.5e-05	1764287098
350	0.14713376760482788	1.75e-05	1764287105
400	0.18939413130283356	2e-05	1764287111
450	0.19408173859119415	2.25e-05	1764287119
500	0.1665041744709015	2.5e-05	1764287125
550	0.17266878485679626	2.7500000000000004e-05	1764287132
600	0.13579589128494263	3e-05	1764287139
650	0.12940683960914612	3.2500000000000004e-05	1764287146
700	0.2155103236436844	3.5e-05	1764287153
750	0.07521197199821472	3.7500000000000003e-05	1764287160
800	0.2479642629623413	4e-05	1764287168
850	0.1996544897556305	4.25e-05	1764287174
900	0.13459843397140503	4.5e-05	1764287181
950	0.1385798454284668	4.75e-05	1764287188
1000	0.23040449619293213	5e-05	1764287195
1050	0.14457140862941742	4.999996853126489e-05	1764287202
1100	0.18050840497016907	4.999987412513878e-05	1764287208
1150	0.17120671272277832	4.999971678185933e-05	1764287214
1200	0.128485769033432	4.999949650182266e-05	1764287220
1250	0.17503252625465393	4.999921328558333e-05	1764287227
1300	0.12292496860027313	4.999886713385432e-05	1764287233
1350	0.16765502095222473	4.999845804750709e-05	1764287239
1400	0.13634338974952698	4.9997986027571485e-05	1764287246
1450	0.11808861792087555	4.9997451075235834e-05	1764287252
1500	0.11631207168102264	4.9996853191846885e-05	1764287258
1550	0.15404759347438812	4.9996192378909786e-05	1764287264
1600	0.1268884241580963	4.999546863808815e-05	1764287271
1650	0.05835229903459549	4.9994681971203985e-05	1764287278
1700	0.18140888214111328	4.9993832380237735e-05	1764287285
1750	0.16035233438014984	4.999291986732823e-05	1764287291
1800	0.11073969304561615	4.9991944434772734e-05	1764287298
1850	0.1292019486427307	4.999090608502688e-05	1764287305
1900	0.17501187324523926	4.9989804820704735e-05	1764287312
1950	0.10932950675487518	4.998864064457871e-05	1764287319
2000	0.1372503638267517	4.9987413559579636e-05	1764287325
2050	0.1544177234172821	4.998612356879667e-05	1764287331
2100	0.1747722029685974	4.99847706754774e-05	1764287338
2150	0.11168821156024933	4.99833548830277e-05	1764287345
2200	0.12269239127635956	4.9981876195011844e-05	1764287351
2250	0.12040325999259949	4.998033461515242e-05	1764287358
2300	0.08127869665622711	4.9978730147330355e-05	1764287365
2350	0.09166184067726135	4.9977062795584893e-05	1764287372
2400	0.19014498591423035	4.99753325641136e-05	1764287379
2450	0.1191897988319397	4.997353945727232e-05	1764287385
2500	0.08295119553804398	4.99716834795752e-05	1764287392
2550	0.14203312993049622	4.996976463569467e-05	1764287399
2600	0.07462829351425171	4.996778293046141e-05	1764287406
2650	0.14404095709323883	4.996573836886435e-05	1764287413
2700	0.15934884548187256	4.996363095605069e-05	1764287420
2750	0.1272525042295456	4.996146069732583e-05	1764287427
2800	0.12192876636981964	4.995922759815339e-05	1764287433
2850	0.11685310304164886	4.995693166415521e-05	1764287440
2900	0.1002027615904808	4.9954572901111286e-05	1764287447
2950	0.11938835680484772	4.995215131495981e-05	1764287455
3000	0.10176930576562881	4.994966691179711e-05	1764287462
3050	0.08813490718603134	4.994711969787769e-05	1764287469
3100	0.1153106763958931	4.994450967961413e-05	1764287476
3150	0.10070520639419556	4.994183686357717e-05	1764287483
3200	0.21098777651786804	4.993910125649561e-05	1764287490
3250	0.1320277452468872	4.993630286525634e-05	1764287497
3300	0.08868522942066193	4.993344169690431e-05	1764287504
3350	0.08897871524095535	4.9930517758642503e-05	1764287511
3400	0.2214653193950653	4.992753105783194e-05	1764287518
3450	0.14677250385284424	4.992448160199162e-05	1764287525
3500	0.11892476677894592	4.992136939879856e-05	1764287532
3550	0.13377797603607178	4.991819445608772e-05	1764287539
3600	0.11322371661663055	4.991495678185202e-05	1764287547
3650	0.1629558950662613	4.991165638424229e-05	1764287553
3700	0.15339295566082	4.9908293271567286e-05	1764287561
3750	0.17333796620368958	4.990486745229364e-05	1764287568
3800	0.07689721137285233	4.990137893504585e-05	1764287574
3850	0.15667696297168732	4.989782772860624e-05	1764287581
3900	0.10782663524150848	4.989421384191499e-05	1764287588
3950	0.14666548371315002	4.9890537284070037e-05	1764287595
4000	0.08539333939552307	4.988679806432712e-05	1764287602
4050	0.09079112112522125	4.988299619209972e-05	1764287609
4100	0.11738849431276321	4.987913167695904e-05	1764287615
4150	0.13835236430168152	4.987520452863399e-05	1764287622
4200	0.17062997817993164	4.9871214757011176e-05	1764287629
4250	0.10118748992681503	4.986716237213484e-05	1764287636
4300	0.14695245027542114	4.9863047384206835e-05	1764287643
4350	0.10485595464706421	4.985886980358666e-05	1764287649
4400	0.07014723122119904	4.985462964079137e-05	1764287656
4450	0.06793688237667084	4.985032690649556e-05	1764287663
4500	0.15139448642730713	4.984596161153136e-05	1764287670
4550	0.07811195403337479	4.9841533766888395e-05	1764287677
4600	0.12793171405792236	4.9837043383713753e-05	1764287684
4650	0.08685395866632462	4.983249047331199e-05	1764287690
4700	0.09279579669237137	4.982787504714503e-05	1764287697
4750	0.10379970818758011	4.982319711683221e-05	1764287704
4800	0.07277388125658035	4.981845669415022e-05	1764287711
4850	0.0967058539390564	4.9813653791033057e-05	1764287718
4900	0.0904797613620758	4.980878841957203e-05	1764287725
4950	0.05582132935523987	4.9803860592015704e-05	1764287732
5000	0.12955275177955627	4.9798870320769886e-05	1764287738
5050	0.11593062430620193	4.979381761839757e-05	1764287745
5100	0.15497055649757385	4.978870249761893e-05	1764287752
5150	0.11628393828868866	4.978352497131128e-05	1764287759
5200	0.0718570426106453	4.977828505250903e-05	1764287766
5250	0.09508310258388519	4.977298275440368e-05	1764287773
5300	0.09137699007987976	4.9767618090343745e-05	1764287780
5350	0.09677976369857788	4.9762191073834776e-05	1764287787
5400	0.08069045096635818	4.975670171853926e-05	1764287794
5450	0.08168389648199081	4.975115003827666e-05	1764287800
5500	0.07166681438684464	4.9745536047023324e-05	1764287807
5550	0.11365087330341339	4.973985975891245e-05	1764287814
5600	0.05281297490000725	4.973412118823412e-05	1764287821
5650	0.09571617841720581	4.972832034943514e-05	1764287828
5700	0.08418057858943939	4.972245725711914e-05	1764287835
