step	loss	lr	ts
100	0.2145443558692932	5e-06	1767824704
200	0.23749801516532898	5e-06	1767824717
300	0.1841551512479782	5e-06	1767824731
400	0.1749952882528305	5e-06	1767824745
500	0.1750304102897644	5e-06	1767824759
600	0.18768903613090515	5e-06	1767824773
700	0.1447087526321411	5e-06	1767824787
800	0.13599929213523865	5e-06	1767824801
900	0.18806123733520508	5e-06	1767824814
1000	0.12893153727054596	5e-06	1767824828
1100	0.13597939908504486	5e-06	1767824842
1200	0.14800286293029785	5e-06	1767824856
1300	0.16040705144405365	5e-06	1767824870
1400	0.13752520084381104	5e-06	1767824883
1500	0.1275416910648346	5e-06	1767824897
1600	0.11558092385530472	5e-06	1767824911
1700	0.10077536106109619	5e-06	1767824925
1800	0.09567458927631378	5e-06	1767824939
1900	0.08942949771881104	5e-06	1767824953
2000	0.09801372140645981	5e-06	1767824966
2100	0.08921131491661072	5e-06	1767824980
2200	0.10984712094068527	5e-06	1767824994
2300	0.15452033281326294	5e-06	1767825008
2400	0.11954766511917114	5e-06	1767825022
2500	0.09561017155647278	5e-06	1767825037
2600	0.09859292209148407	5e-06	1767825050
2700	0.06795135885477066	5e-06	1767825063
2800	0.07747269421815872	5e-06	1767825076
2900	0.07918495684862137	5e-06	1767825090
3000	0.0815759152173996	5e-06	1767825105
3100	0.07052639871835709	5e-06	1767825119
3200	0.05197229981422424	5e-06	1767825132
3300	0.06118788570165634	5e-06	1767825145
3400	0.05371856689453125	5e-06	1767825158
3500	0.08291079849004745	5e-06	1767825171
3600	0.092315174639225	5e-06	1767825185
3700	0.04446198046207428	5e-06	1767825199
3800	0.06754225492477417	5e-06	1767825213
3900	0.04621553421020508	5e-06	1767825227
4000	0.05791633576154709	5e-06	1767825241
4100	0.0406658872961998	5e-06	1767825254
4200	0.044269002974033356	5e-06	1767825268
4300	0.03749384731054306	5e-06	1767825281
4400	0.04139498621225357	5e-06	1767825294
4500	0.03357120230793953	5e-06	1767825308
4600	0.06279698759317398	5e-06	1767825322
4700	0.035983309149742126	5e-06	1767825335
4800	0.05911813676357269	5e-06	1767825349
4900	0.0407668873667717	5e-06	1767825362
5000	0.024258144199848175	5e-06	1767825376
5100	0.039129748940467834	5e-06	1767825390
5200	0.02380470186471939	5e-06	1767825404
5300	0.02289084903895855	5e-06	1767825418
5400	0.020917844027280807	5e-06	1767825432
5500	0.026550497859716415	5e-06	1767825447
5600	0.021840842440724373	5e-06	1767825460
5700	0.019566351547837257	5e-06	1767825474
5800	0.02600453421473503	5e-06	1767825489
5900	0.0381697379052639	5e-06	1767825502
6000	0.015696916729211807	5e-06	1767825516
6100	0.05340895801782608	5e-06	1767825531
6200	0.044265761971473694	5e-06	1767825545
6300	0.01570955663919449	5e-06	1767825559
6400	0.028092054650187492	5e-06	1767825573
6500	0.01946336403489113	5e-06	1767825587
6600	0.011447293683886528	5e-06	1767825601
6700	0.018022727221250534	5e-06	1767825615
6800	0.01961766555905342	5e-06	1767825629
6900	0.00982939824461937	5e-06	1767825644
7000	0.044968076050281525	5e-06	1767825658
7100	0.010620808228850365	5e-06	1767825672
7200	0.02342398837208748	5e-06	1767825686
7300	0.009113376960158348	5e-06	1767825700
7400	0.025120669975876808	5e-06	1767825713
7500	0.012657933868467808	5e-06	1767825727
7600	0.011748971417546272	5e-06	1767825741
7700	0.008565360680222511	5e-06	1767825755
7800	0.03126882016658783	5e-06	1767825769
7900	0.009264186024665833	5e-06	1767825783
8000	0.010515938512980938	5e-06	1767825797
8100	0.008312845602631569	5e-06	1767825812
8200	0.01712881028652191	5e-06	1767825825
8300	0.010082174092531204	5e-06	1767825839
8400	0.006065390072762966	5e-06	1767825852
8500	0.005019355099648237	5e-06	1767825865
8600	0.008005964569747448	5e-06	1767825879
8700	0.04477446898818016	5e-06	1767825893
8800	0.017247186973690987	5e-06	1767825907
8900	0.00582057423889637	5e-06	1767825921
9000	0.009439154528081417	5e-06	1767825935
9100	0.00511533860117197	5e-06	1767825949
9200	0.04867309704422951	5e-06	1767825963
9300	0.008029481396079063	5e-06	1767825977
9400	0.014177896082401276	5e-06	1767825991
9500	0.011929106898605824	5e-06	1767826005
9600	0.01576361432671547	5e-06	1767826019
9700	0.0210554338991642	5e-06	1767826033
9800	0.011891653761267662	5e-06	1767826048
9900	0.003818248864263296	5e-06	1767826060
10000	0.007559418678283691	5e-06	1767826075
10100	0.0033050975762307644	5e-06	1767826089
10200	0.004492891952395439	5e-06	1767826103
10300	0.0044954512268304825	5e-06	1767826117
10400	0.018483906984329224	5e-06	1767826131
10500	0.004373365081846714	5e-06	1767826146
10600	0.003345419419929385	5e-06	1767826160
10700	0.004979430697858334	5e-06	1767826174
10800	0.003262412268668413	5e-06	1767826188
10900	0.003975029103457928	5e-06	1767826201
11000	0.01456383801996708	5e-06	1767826215
11100	0.0025888276286423206	5e-06	1767826228
11200	0.0028524152003228664	5e-06	1767826242
11300	0.0030841485131531954	5e-06	1767826256
11400	0.015405632555484772	5e-06	1767826269
11500	0.002587063703685999	5e-06	1767826283
11600	0.003293202957138419	5e-06	1767826296
11700	0.002747870981693268	5e-06	1767826310
11800	0.002602744847536087	5e-06	1767826325
11900	0.003783903084695339	5e-06	1767826339
12000	0.0026258635334670544	5e-06	1767826352
12100	0.002133821602910757	5e-06	1767826365
