step	loss	lr	ts
50	0.9796258211135864	5.000000000000001e-07	1764963782
100	0.8283710479736328	1.0000000000000002e-06	1764963787
150	0.6021045446395874	1.5e-06	1764963792
200	0.35383498668670654	2.0000000000000003e-06	1764963797
250	0.3560224771499634	2.5e-06	1764963802
300	0.26131927967071533	3e-06	1764963808
350	0.1929265558719635	3.5e-06	1764963813
400	0.21155959367752075	4.000000000000001e-06	1764963818
450	0.30682986974716187	4.5e-06	1764963824
500	0.44487977027893066	5e-06	1764963829
550	0.12200086563825607	5.500000000000001e-06	1764963834
600	0.3028113842010498	6e-06	1764963839
650	0.19247110188007355	6.5000000000000004e-06	1764963844
700	0.6026992201805115	7e-06	1764963850
750	0.160267174243927	7.500000000000001e-06	1764963855
800	0.2577073276042938	8.000000000000001e-06	1764963860
850	0.24108776450157166	8.5e-06	1764963866
900	0.19637352228164673	9e-06	1764963871
950	0.12090879678726196	9.5e-06	1764963876
1000	0.28124746680259705	1e-05	1764963881
1050	0.09083166718482971	9.999829128320873e-06	1764963887
1100	0.19099843502044678	9.999316524962347e-06	1764963892
1150	0.310387521982193	9.998462224960176e-06	1764963897
1200	0.1417553424835205	9.99726628670463e-06	1764963902
1250	0.2024070918560028	9.995728791936505e-06	1764963908
1300	0.11879125982522964	9.993849845741525e-06	1764963913
1350	0.21114584803581238	9.991629576543164e-06	1764963918
1400	0.37861910462379456	9.989068136093873e-06	1764963924
1450	0.21505355834960938	9.986165699464706e-06	1764963929
1500	0.16338911652565002	9.98292246503335e-06	1764963934
1550	0.2280305176973343	9.97933865447057e-06	1764963939
1600	0.2505425214767456	9.975414512725058e-06	1764963944
1650	0.14332856237888336	9.971150308006689e-06	1764963949
1700	0.14047123491764069	9.966546331768192e-06	1764963955
1750	0.18573927879333496	9.961602898685225e-06	1764963960
1800	0.28785449266433716	9.956320346634877e-06	1764963965
1850	0.2412603199481964	9.95069903667256e-06	1764963970
1900	0.18449631333351135	9.944739353007344e-06	1764963975
1950	0.10929448157548904	9.938441702975689e-06	1764963980
2000	0.19370010495185852	9.931806517013612e-06	1764963985
2050	0.08317256718873978	9.92483424862726e-06	1764963991
2100	0.04741713032126427	9.917525374361913e-06	1764963996
2150	0.07683026790618896	9.90988039376942e-06	1764964001
2200	0.08639669418334961	9.901899829374048e-06	1764964006
2250	0.06381256878376007	9.893584226636773e-06	1764964012
2300	0.07108087837696075	9.884934153917998e-06	1764964017
2350	0.21522003412246704	9.8759502024387e-06	1764964022
2400	0.08609894663095474	9.86663298624003e-06	1764964027
2450	0.07628768682479858	9.856983142141338e-06	1764964033
2500	0.07786941528320312	9.847001329696653e-06	1764964038
2550	0.1351872980594635	9.836688231149593e-06	1764964043
2600	0.09117001295089722	9.826044551386743e-06	1764964049
2650	0.19096335768699646	9.81507101788948e-06	1764964054
2700	0.16406388580799103	9.803768380684242e-06	1764964059
2750	0.1988605558872223	9.792137412291265e-06	1764964065
2800	0.1137479916214943	9.780178907671788e-06	1764964070
2850	0.09517239779233932	9.767893684173722e-06	1764964076
2900	0.0935167521238327	9.755282581475769e-06	1764964081
2950	0.06916100531816483	9.742346461530048e-06	1764964086
3000	0.17124807834625244	9.729086208503174e-06	1764964091
3050	0.08672019839286804	9.715502728715827e-06	1764964097
3100	0.3253374695777893	9.701596950580807e-06	1764964102
3150	0.22417108714580536	9.687369824539577e-06	1764964107
3200	0.11852332949638367	9.672822322997305e-06	1764964112
3250	0.30760329961776733	9.657955440256396e-06	1764964118
3300	0.23209959268569946	9.642770192448537e-06	1764964123
3350	0.053844813257455826	9.627267617465243e-06	1764964128
3400	0.42209339141845703	9.611448774886925e-06	1764964133
3450	0.24757316708564758	9.595314745910455e-06	1764964139
3500	0.17318204045295715	9.578866633275289e-06	1764964144
3550	0.15309680998325348	9.562105561188069e-06	1764964149
3600	0.09058992564678192	9.545032675245814e-06	1764964155
3650	0.3405988812446594	9.527649142357596e-06	1764964160
3700	0.16660535335540771	9.509956150664796e-06	1764964165
3750	0.1267469823360443	9.491954909459895e-06	1764964171
3800	0.048113152384757996	9.473646649103819e-06	1764964176
3850	0.1486557573080063	9.45503262094184e-06	1764964181
3900	0.17668023705482483	9.43611409721806e-06	1764964186
3950	0.3471275568008423	9.416892370988445e-06	1764964192
4000	0.05099857598543167	9.397368756032445e-06	1764964197
