column,kl_train_test,js_train_test,train_mean,test_mean,train_std,test_std
signal_b2000,1.8490552950435146,0.04957649957683423,8.676704038325296,8.695442059518397,0.6842541572936722,0.7168737284802271
signal_b800,1.9844776377513347,0.04328716998009938,9.32476984101659,9.342904635126128,0.426689566572521,0.4302434598974144
signal_b50,1.3354537067919279,0.04219057612205576,10.083375928372549,10.084897478354625,0.03090619656129319,0.03044914669734968
